bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(0.977,1.72]",668,-24.3447650767495,5.71269510733741,buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid
"(3.7,5.06]",667,-22.8368297472192,5.25352457996462,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(1.77,2.76]",668,-26.3193137670496,5.39295456527246,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.902,1.77]",668,-25.6305844907333,5.60449744935872,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.902]",668,-23.6357934525777,5.26846432994458,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(2.76,3.7]",669,-26.0863359022975,5.75586333021251,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"[0.00188,0.00557]",671,-23.4664218256256,5.61884162030822,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00861,0.0116]",668,-25.2256416444958,5.43106603422739,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00557,0.00861]",665,-24.4349869828746,5.54987735862719,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0168,0.0298]",668,-25.4658568810007,5.62674078172711,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0116,0.0168]",668,-25.9251643995735,5.61378827367143,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0176,0.028]",668,-27.9199311867425,4.91666441119092,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0125,0.0176]",666,-26.1894971598565,5.71818949918926,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00486,0.00895]",661,-23.7515311164593,5.25544511995265,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00895,0.0125]",670,-25.2428203574363,5.06745257524705,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00486]",675,-21.43703018353,4.93356259744632,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0134,0.0191]",668,-24.6683186242185,5.26343396262853,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0092,0.0134]",667,-26.3267767690673,5.50034510354964,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00485]",668,-24.9433945011997,6.24072406060588,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0191,0.0295]",668,-23.0532637263046,5.31145884116958,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00485,0.0092]",669,-25.5231712715014,5.27269271469188,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(-0.00215,0]",813,-26.9537390124587,5.46739618293004,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0.704,4.4]",668,-24.621595098216,5.29965657394998,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0.102,0.704]",668,-25.5228007683648,4.95901944277081,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0,0.102]",523,-24.5884855673106,5.94539723354293,buyer_N_gaspaid_high,`log_price_change_n-1`
"[-3.73,-0.00215]",668,-22.3136856509652,5.44931048113595,buyer_N_gaspaid_high,`log_price_change_n-1`
"(1.61,4]",806,25.4147497883745,9.70590729115037,seller_N_gaspaid_high,log_price_1_sale
"(0.405,0.765]",824,24.4306278031901,9.91423527567618,seller_N_gaspaid_high,log_price_1_sale
"(0.765,1.61]",872,24.2982821181367,9.49701796675839,seller_N_gaspaid_high,log_price_1_sale
"[0.14,0.262]",912,22.6613189269799,8.76972006758272,seller_N_gaspaid_high,log_price_1_sale
"(0.262,0.405]",792,23.805104383154,9.47553000344952,seller_N_gaspaid_high,log_price_1_sale
"(5.24,6.21]",841,21.2515192803818,7.86138535235918,seller_N_gaspaid_high,log_buyern_total_value
"(7.22,8.44]",857,27.8149960450284,9.75753717829901,seller_N_gaspaid_high,log_buyern_total_value
"(8.44,10.1]",825,28.8982457904216,9.61197994548104,seller_N_gaspaid_high,log_buyern_total_value
"(6.21,7.22]",841,24.3134000055318,8.84126016615797,seller_N_gaspaid_high,log_buyern_total_value
"[3.86,5.24]",842,18.2011777577159,6.6918007937267,seller_N_gaspaid_high,log_buyern_total_value
"(0.113,0.501]",841,24.269044162228,9.60006674654884,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,27.597904890438,10.0459433979955,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,25.5254719470642,9.48916404659826,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,20.7329883871769,8.27872056282473,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,22.3133974021717,8.46363582677024,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,23.5928382046483,9.12535844352217,seller_N_gaspaid_high,log_sellern_total_value
"(7.07,7.93]",840,25.3011165828921,9.83910794368717,seller_N_gaspaid_high,log_sellern_total_value
"(6.11,7.07]",842,25.7787159706859,10.0175667396507,seller_N_gaspaid_high,log_sellern_total_value
"[4.65,6.11]",842,23.7433712496245,9.71818736304806,seller_N_gaspaid_high,log_sellern_total_value
"(8.98,10.5]",840,22.0336762401104,8.26224706820611,seller_N_gaspaid_high,log_sellern_total_value
"(1.34,2.51]",840,24.210333310426,9.24808802243773,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,24.3901728221287,9.25931030627811,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,23.2114357380658,9.41743731611445,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,24.2423374741622,9.76223158795886,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,24.3982793994356,9.78990851242176,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,24.5063427979142,9.33182535529746,seller_N_gaspaid_high,log_sellern_1_total_value
"(5.7,6.69]",841,24.0839495416593,9.78723972101987,seller_N_gaspaid_high,log_sellern_1_total_value
"(6.69,7.68]",841,25.0485802791833,10.0058307518662,seller_N_gaspaid_high,log_sellern_1_total_value
"[4.29,5.7]",842,22.496704554902,9.08978791957967,seller_N_gaspaid_high,log_sellern_1_total_value
"(8.64,10.2]",839,24.3175964075561,9.09853966003273,seller_N_gaspaid_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,24.3738719939505,9.95874729435803,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,23.7042260233006,8.8125655254563,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,23.9449157658283,9.58107129295773,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,23.7328022765948,9.24516645070707,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,24.6961523301927,9.86160145197685,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,22.2649274052223,8.24530623383873,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,24.3801653014299,10.0150712679105,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,26.4883215482761,9.15112482927,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,24.805122660229,10.2002806543389,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,22.5153611249523,9.15769896614224,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.71,5.06]",840,23.7139213905999,8.77661819323292,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,25.0675420563778,10.0352786740859,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,24.4719055566449,9.68301002601554,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,22.3655704612354,8.90712995022769,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,24.8557704089459,9.82604863459197,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.00469,0.00827]",842,22.9685132653367,9.06653809291591,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,23.0621547678401,9.49727304727236,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,24.9878256085585,9.83231497718143,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,22.3442151180969,8.61801424789437,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,27.0912063478038,9.67343072170409,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0171,0.028]",841,24.9426244075883,9.45290322126513,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,25.4257493369812,9.87842895320574,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,23.6391269502942,9.47807534383604,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,25.2673020197394,10.1683960703201,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,21.1861860111217,7.71035839919975,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0133,0.0192]",841,25.7817394696331,9.90778077586922,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,24.3089026867643,9.63566438699046,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,22.723006948037,9.23621396093696,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,24.3755823910604,8.95041439012685,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,23.2653626925949,9.49318329196906,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,24.1878676261435,9.97786373709911,seller_N_gaspaid_high,`log_price_change_n-1`
"(0.655,4.4]",841,25.4264286200392,9.6400394209156,seller_N_gaspaid_high,`log_price_change_n-1`
"(0,0.0881]",641,24.1729847183312,9.39811880451972,seller_N_gaspaid_high,`log_price_change_n-1`
"(0.0881,0.655]",841,24.5570526597799,9.68714315148668,seller_N_gaspaid_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,22.1062137999332,8.29565126147479,seller_N_gaspaid_high,`log_price_change_n-1`
"(1.61,4]",806,30.5871270554227,13.691229974671,seller_N_1_gaspaid_high,log_price_1_sale
"(0.405,0.765]",824,32.8097461088054,15.0874217755002,seller_N_1_gaspaid_high,log_price_1_sale
"(0.765,1.61]",872,30.7991390236891,14.1169094871208,seller_N_1_gaspaid_high,log_price_1_sale
"[0.14,0.262]",912,33.4360786540808,15.2551103593505,seller_N_1_gaspaid_high,log_price_1_sale
"(0.262,0.405]",792,34.1505669253884,15.7395479427206,seller_N_1_gaspaid_high,log_price_1_sale
"(5.24,6.21]",841,31.7883091153402,14.9754447443042,seller_N_1_gaspaid_high,log_buyern_total_value
"(7.22,8.44]",857,33.7707919227763,14.8950428965317,seller_N_1_gaspaid_high,log_buyern_total_value
"(8.44,10.1]",825,33.4378740352958,14.5255625548072,seller_N_1_gaspaid_high,log_buyern_total_value
"(6.21,7.22]",841,33.5289842026402,15.7437290374243,seller_N_1_gaspaid_high,log_buyern_total_value
"[3.86,5.24]",842,29.2477419584949,13.6019204591807,seller_N_1_gaspaid_high,log_buyern_total_value
"(0.113,0.501]",841,32.6352311157238,15.0388146356804,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,33.8198584986623,15.4784644061876,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,31.7944659183605,14.8326640207782,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,31.4890166076305,14.3241821889539,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,32.0329766226075,14.5041364706666,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,29.0317700677375,13.3479515208476,seller_N_1_gaspaid_high,log_sellern_total_value
"(7.07,7.93]",840,32.8201136284978,14.6990882496232,seller_N_1_gaspaid_high,log_sellern_total_value
"(6.11,7.07]",842,37.0042731281686,15.6378866751551,seller_N_1_gaspaid_high,log_sellern_total_value
"[4.65,6.11]",842,37.3377894051069,15.619592673966,seller_N_1_gaspaid_high,log_sellern_total_value
"(8.98,10.5]",840,25.5673746052636,10.8601953000621,seller_N_1_gaspaid_high,log_sellern_total_value
"(1.34,2.51]",840,30.260247187109,13.8321563998372,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,34.0767566223081,15.3300832638453,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,32.825128091117,14.7537032988274,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,33.154650907063,15.3559050074187,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,31.4544603896516,14.6914607244799,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,29.5938219998236,13.3298422436248,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(5.7,6.69]",841,35.542125628324,15.7718033301408,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(6.69,7.68]",841,35.0560929124753,15.4769031929414,seller_N_1_gaspaid_high,log_sellern_1_total_value
"[4.29,5.7]",842,32.8483856525635,15.126077630879,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(8.64,10.2]",839,28.7332809395596,13.0947887544676,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,34.9632343289966,15.3598437971924,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,29.0105579594753,13.7561869041345,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,35.2559606233572,15.0728198153012,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,29.4496945446539,13.7447336731306,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,33.0944877146937,15.1000842458264,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,32.4945739807807,15.3852915785049,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,32.8294125519693,15.0348609106083,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,31.2913445173829,13.9033290594128,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,32.4052541549846,14.6523931327059,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,32.7555891021736,15.2455546650786,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,28.3765123314114,12.8373808223014,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,34.1853661346389,15.7358281593992,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,34.1208822070621,15.0178040094583,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,32.2692199854693,14.518482597488,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,32.7844073898814,15.2682924582704,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.00469,0.00827]",842,31.7265665198123,15.0469985091906,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,31.786186640548,14.3962011720205,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,33.08676275823,14.9966102334834,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,30.9722342349287,14.9445206553283,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,34.2063051999867,14.7039757235674,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0171,0.028]",841,30.5416426660593,13.3255878614029,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,34.7552191932436,15.2596052034056,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,32.9788409533349,15.0431668188481,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,37.2281350190082,15.9220427712104,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,26.2948663090205,12.0305431360979,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0133,0.0192]",841,33.3249749390914,14.8994284641644,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,33.6116692622665,15.2223361698912,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,32.2007313719199,14.9929493777097,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,30.6930021308623,14.4440207754288,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,31.9481240559632,14.565278794356,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,33.8683602671671,15.2835684394827,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0.655,4.4]",841,34.0969042980496,14.5186188219474,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0,0.0881]",641,31.9874071844965,15.0973781701642,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0.0881,0.655]",841,33.8583580940659,15.152744010507,seller_N_1_gaspaid_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,27.5237416285751,13.0344526972236,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(1.61,4]",806,21.2168737328903,6.8936984695569,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.405,0.765]",824,20.4344304689686,6.75941328334302,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.765,1.61]",872,20.4846961397823,6.55458215950225,buyer_N_gaslimit_cost_high,log_price_1_sale
"[0.14,0.262]",912,19.7970867206946,6.16876481355689,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.262,0.405]",792,20.2964724128377,6.48969697616982,buyer_N_gaslimit_cost_high,log_price_1_sale
"(5.24,6.21]",841,17.9457562309602,4.87169032734757,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(7.22,8.44]",857,21.4836122775845,6.24454278644354,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(8.44,10.1]",825,26.824548145551,6.51709004163868,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(6.21,7.22]",841,19.3747983662956,5.36446715541678,buyer_N_gaslimit_cost_high,log_buyern_total_value
"[3.86,5.24]",842,16.6304998230513,4.45450894100499,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(0.113,0.501]",841,20.2893723354591,6.64310007891304,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,21.763078929656,6.98122696079511,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,20.3485505164377,6.18750515276013,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,18.8266032610154,5.90346535160539,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,20.9051437583047,6.78856539136773,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,20.3081540412865,6.49198292998314,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(7.07,7.93]",840,20.7992134103164,6.89430435625581,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(6.11,7.07]",842,21.2890392642154,6.8906571384836,buyer_N_gaslimit_cost_high,log_sellern_total_value
"[4.65,6.11]",842,20.3093766591559,6.36564099220222,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(8.98,10.5]",840,19.4458381361465,6.1013562414538,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(1.34,2.51]",840,20.5218912850133,6.58074885218247,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,20.4443298212927,6.21022732214551,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,19.6529592431944,6.27616127901299,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,20.5579432598256,6.73097204126222,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,20.9769784257409,7.02097143819459,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,20.5698780674888,6.64727657441791,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(5.7,6.69]",841,20.3196324736199,6.55998851265069,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(6.69,7.68]",841,21.0168687523898,6.75345049506085,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"[4.29,5.7]",842,19.5873125056538,6.25222215786471,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(8.64,10.2]",839,20.660611844509,6.61257402064271,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,20.6040471701092,6.83283893762017,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,20.2248028252109,6.20629012537351,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,20.3667963330465,6.43056143752612,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,20.1770930175911,6.60187620135831,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,20.780308208528,6.81111947914182,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,18.6537186225979,5.29621556451815,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,20.0899897611565,6.61541298372738,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,23.3385111291362,6.84585963081495,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,20.749287294964,7.06656579471184,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,19.3236911596224,5.9253654506013,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,20.4196362642816,6.2137389748587,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,20.5463208433404,6.53639702389472,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,20.5166371626721,6.60558592734662,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,20.4490886374187,6.59074293099325,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,20.218811112902,6.95118088558049,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.71,5.06]",840,19.7671572569156,6.05879207204844,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,21.0002060394477,6.82604430398947,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,20.9559673662985,6.73792286336344,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,19.5736360020879,6.3937027415422,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,20.8704643777759,6.72778566367704,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.0171,0.028]",841,21.2031865857771,6.3718185735271,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,21.3261757475759,6.56849645426166,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,20.2795635914392,6.63783478764495,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,21.366838298897,7.11055643686874,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,17.9841084575661,5.49164202434185,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0133,0.0192]",841,21.4128134593269,6.82180759200663,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,20.6133495944525,6.59962728324849,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,19.780006588168,6.43490963471465,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,20.147851741479,6.1002569038763,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,20.2003284665266,6.81993776895042,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,20.3655418384434,6.67860281532554,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.655,4.4]",841,21.6260901550894,6.75100825945858,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0881]",641,21.0159067566233,6.8614073579677,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.0881,0.655]",841,20.7231659482011,6.40024345489145,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,18.5792464864469,5.82602545326903,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(1.61,4]",806,7.29435456733249,2.73365126684408,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.405,0.765]",824,6.89708241888849,2.84135413327748,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.765,1.61]",872,7.19207177555166,2.71085069789358,seller_N_gaslimit_cost_high,log_price_1_sale
"[0.14,0.262]",912,7.34256002015032,2.63403064924038,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.262,0.405]",792,7.22133787500048,2.72822643882784,seller_N_gaslimit_cost_high,log_price_1_sale
"(5.24,6.21]",841,7.13928519869344,2.62081060871428,seller_N_gaslimit_cost_high,log_buyern_total_value
"(7.22,8.44]",857,7.01599380175781,2.86165039156419,seller_N_gaslimit_cost_high,log_buyern_total_value
"(8.44,10.1]",825,6.9666191035144,2.52552116191396,seller_N_gaslimit_cost_high,log_buyern_total_value
"(6.21,7.22]",841,7.07902488724286,2.76088925231961,seller_N_gaslimit_cost_high,log_buyern_total_value
"[3.86,5.24]",842,7.75757765714297,2.79744876971151,seller_N_gaslimit_cost_high,log_buyern_total_value
"(0.113,0.501]",841,6.89569970147145,2.78038791574719,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,7.65528702815408,2.70212563471452,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
