treatment,covariate,type,n,cor,slope_catepct_per_unit,n0,n1,mean0,mean1,diff1minus0,SMD_kept
buyer_N_1_gaspaid_high,Eyes_recoded_Zombie,binary,3501,,,3390,111,48.422575641461,49.0645990384497,0.642023396988613,0.0310779961753407
buyer_N_1_gaspaid_high,Fur_recoded_Blue,binary,3501,,,3337,164,48.4411701883066,48.4787621917182,0.037592003411568,-0.0197847920488451
buyer_N_1_gaspaid_high,Fur_recoded_Brown,binary,3501,,,3019,482,48.4824460739924,48.195429917921,-0.287016156071402,-0.00383964279069361
buyer_N_1_gaspaid_high,Fur_recoded_Cheetah,binary,3501,,,3378,123,48.4282801361503,48.845297706545,0.417017570394691,0.0186996240359209
buyer_N_1_gaspaid_high,Fur_recoded_Cream,binary,3501,,,3269,232,48.5398622726536,47.0771213298108,-1.46274094284279,0.00799204001999283
buyer_N_1_gaspaid_high,`Fur_recoded_Dark Brown`,binary,3501,,,3020,481,48.5635754098606,47.6854556757627,-0.878119734097851,0.0641639661155353
buyer_N_1_gaspaid_high,`Fur_recoded_Death Bot`,binary,3501,,,3440,61,48.362905858093,52.9558322291951,4.59292637110211,-0.0726198199070005
buyer_N_1_gaspaid_high,Fur_recoded_Dmt,binary,3501,,,3440,61,48.432183046263,49.0490530930516,0.616870046788606,-0.0549352944422764
buyer_N_1_gaspaid_high,`Fur_recoded_Golden Brown`,binary,3501,,,3200,301,48.4803173498749,48.0454697615326,-0.43484758834223,-0.0300397070442673
buyer_N_1_gaspaid_high,Fur_recoded_Gray,binary,3501,,,3323,178,48.4018863019153,49.2091782952597,0.807291993344364,0.0345128844424992
buyer_N_1_gaspaid_high,Fur_recoded_Noise,binary,3501,,,3446,55,48.3722074868979,52.8740894176507,4.50188193075278,0.00573176191724309
buyer_N_1_gaspaid_high,Fur_recoded_Other_Fur,binary,3501,,,3472,29,48.4489818889642,47.7185103219647,-0.730471566999555,0.0513812942503856
buyer_N_1_gaspaid_high,Fur_recoded_Pink,binary,3501,,,3312,189,48.3858753877577,49.4427652569701,1.05688986921243,-0.0235155126254944
buyer_N_1_gaspaid_high,Fur_recoded_Red,binary,3501,,,3341,160,48.4879490531246,47.5029008208233,-0.985048232301253,0.0178882776497765
buyer_N_1_gaspaid_high,Fur_recoded_Robot,binary,3501,,,3431,70,48.3943039574648,50.8263577108457,2.43205375338096,0.0198313601702688
buyer_N_1_gaspaid_high,Fur_recoded_Tan,binary,3501,,,3278,223,48.4322857556938,48.5994135007016,0.167127745007804,-0.0184987884934529
buyer_N_1_gaspaid_high,Fur_recoded_White,binary,3501,,,3353,148,48.4651327345012,47.9399449935034,-0.525187740997801,0.0228498473057673
buyer_N_1_gaspaid_high,Fur_recoded_Zombie,binary,3501,,,3407,94,48.5118607849961,45.9445981206277,-2.56726266436839,0.0488496344781872
buyer_N_1_gaspaid_high,`Hat_recoded_Baby's Bonnet`,binary,3501,,,3437,64,48.4614378464909,47.4490631161167,-1.01237473037423,-0.0402066302557025
buyer_N_1_gaspaid_high,`Hat_recoded_Bayc Flipped Brim`,binary,3501,,,3429,72,48.3817064562857,51.3587566557941,2.97705019950838,-0.012341177453492
buyer_N_1_gaspaid_high,`Hat_recoded_Bayc Hat Black`,binary,3501,,,3424,77,48.3159744575198,54.0883814970522,5.77240703953243,-0.0150514857828385
buyer_N_1_gaspaid_high,`Hat_recoded_Bayc Hat Red`,binary,3501,,,3461,40,48.3890831272082,53.1021303638296,4.71304723662138,0.00878718137080372
buyer_N_1_gaspaid_high,Hat_recoded_Beanie,binary,3501,,,3312,189,48.4324754812128,48.6261540954711,0.193678614258261,0.0220546986192313
buyer_N_1_gaspaid_high,Hat_recoded_Bowler,binary,3501,,,3397,104,48.489395857045,46.925232609989,-1.56416324705604,0.000835359724704376
buyer_N_1_gaspaid_high,`Hat_recoded_Bunny Ears`,binary,3501,,,3432,69,48.5015528340894,45.5271390032754,-2.97441383081402,0.00747964213135423
buyer_N_1_gaspaid_high,`Hat_recoded_Commie Hat`,binary,3501,,,3378,123,48.4195883253772,49.0840045097293,0.664416184352106,-0.0123617794585889
buyer_N_1_gaspaid_high,`Hat_recoded_Cowboy Hat`,binary,3501,,,3383,118,48.4911843633249,47.0595357346856,-1.43164862863921,0.0405581702756581
buyer_N_1_gaspaid_high,`Hat_recoded_Faux Hawk`,binary,3501,,,3464,37,48.4085359133156,51.6630679485314,3.25453203521582,-0.04207577486658
buyer_N_1_gaspaid_high,Hat_recoded_Fez,binary,3501,,,3367,134,48.4590868783525,48.0369880478196,-0.422098830532917,-0.0254575912142026
buyer_N_1_gaspaid_high,`Hat_recoded_Fisherman's Hat`,binary,3501,,,3362,139,48.4910378413462,47.2793719080213,-1.21166593332489,0.0370815509258555
buyer_N_1_gaspaid_high,`Hat_recoded_Girl's Hair Pink`,binary,3501,,,3458,43,48.4876951831666,44.8430691728112,-3.64462601035539,0.0453042338314478
buyer_N_1_gaspaid_high,`Hat_recoded_Girl's Hair Short`,binary,3501,,,3451,50,48.4561565005818,47.5301166862646,-0.926039814317207,0.00983863943889465
buyer_N_1_gaspaid_high,Hat_recoded_Halo,binary,3501,,,3376,125,48.4565180496446,48.0759758577645,-0.380542191880139,0.00648972050919485
buyer_N_1_gaspaid_high,Hat_recoded_Horns,binary,3501,,,3403,98,48.4944278334967,46.6547346982806,-1.83969313521609,0.00694325156874534
buyer_N_1_gaspaid_high,`Hat_recoded_Irish Boho`,binary,3501,,,3422,79,48.4444235966707,48.3782831647302,-0.0661404319404753,-0.00683336257468795
buyer_N_1_gaspaid_high,Hat_recoded_No_Hat,binary,3501,,,2721,780,48.3022326292538,48.9337524790017,0.631519849747953,0.0080544044303199
buyer_N_1_gaspaid_high,Hat_recoded_Other_Hat,binary,3501,,,3372,129,48.4269066356565,48.8618042045517,0.434897568895217,-0.0540083332016304
buyer_N_1_gaspaid_high,`Hat_recoded_Party Hat 1`,binary,3501,,,3460,41,48.456092665508,47.3322267112961,-1.12386595421187,0.0142039416453034
buyer_N_1_gaspaid_high,`Hat_recoded_Police Motorcycle Helmet`,binary,3501,,,3455,46,48.4382004938586,48.7982437291169,0.360043235258289,0.0294613425791569
buyer_N_1_gaspaid_high,`Hat_recoded_Prussian Helmet`,binary,3501,,,3453,48,48.453965443804,47.6491508409521,-0.804814602851913,0.0194522366628977
buyer_N_1_gaspaid_high,`Hat_recoded_S&m Hat`,binary,3501,,,3408,93,48.50490031091,46.1720608412851,-2.33283946962489,0.0312457667432465
buyer_N_1_gaspaid_high,Hat_recoded_Safari,binary,3501,,,3437,64,48.4407356839039,48.5608339412994,0.120098257395462,0.0111538742426264
buyer_N_1_gaspaid_high,`Hat_recoded_Sea Captain's Hat`,binary,3501,,,3406,95,48.3242193614075,52.6990607670207,4.37484140561325,-0.103294734817329
buyer_N_1_gaspaid_high,`Hat_recoded_Seaman's Hat`,binary,3501,,,3345,156,48.4626875014819,48.019309136947,-0.443378364534944,0.00657414486396508
buyer_N_1_gaspaid_high,`Hat_recoded_Short Mohawk`,binary,3501,,,3386,115,48.476868522894,47.4436965156677,-1.03317200722628,-0.0202517914867404
buyer_N_1_gaspaid_high,`Hat_recoded_Spinner Hat`,binary,3501,,,3449,52,48.4245838688413,49.6598491189873,1.23526525014608,0.0288956204598289
buyer_N_1_gaspaid_high,`Hat_recoded_Stuntman Helmet`,binary,3501,,,3455,46,48.4711227989605,46.3254923350545,-2.14563046390597,0.00943140858883357
buyer_N_1_gaspaid_high,`Hat_recoded_Sushi Chef Headband`,binary,3501,,,3439,62,48.4197473977469,49.7288809188572,1.30913352111023,-0.0324720832497652
buyer_N_1_gaspaid_high,`Hat_recoded_Vietnam Era Helmet`,binary,3501,,,3419,82,48.4934669890011,46.3358327125128,-2.15763427648832,0.0126586325049474
buyer_N_1_gaspaid_high,`Hat_recoded_Ww2 Pilot Helm`,binary,3501,,,3465,36,48.4481534894026,47.9402799178052,-0.507873571597337,0.0421942224681514
buyer_N_1_gaspaid_high,`Mouth_recoded_Bored Bubblegum`,binary,3501,,,3465,36,48.4201149006431,50.6389940859002,2.21887918525707,0.0309292501139257
buyer_N_1_gaspaid_high,`Mouth_recoded_Bored Cigar`,binary,3501,,,3462,39,48.4082580994233,51.5208301953179,3.11257209589465,0.0032310021123239
buyer_N_1_gaspaid_high,`Mouth_recoded_Bored Cigarette`,binary,3501,,,3249,252,48.3358228211098,49.823863381092,1.48804055998222,-0.0348116789101401
buyer_N_1_gaspaid_high,`Mouth_recoded_Bored Pipe`,binary,3501,,,3463,38,48.4053403598735,51.8686381994425,3.46329783956897,-0.0246166867354467
buyer_N_1_gaspaid_high,`Mouth_recoded_Bored Unshaven`,binary,3501,,,2961,540,48.4610761737953,48.3434358652092,-0.117640308586132,0.0633969651097202
buyer_N_1_gaspaid_high,`Mouth_recoded_Bored Unshaven Cigar`,binary,3501,,,3460,41,48.4084628931906,51.3517148141839,2.9432519209933,-0.0821838558357255
buyer_N_1_gaspaid_high,`Mouth_recoded_Bored Unshaven Cigarette`,binary,3501,,,3336,165,48.4860680141832,47.5707819545792,-0.915286059604071,0.0478007875338719
buyer_N_1_gaspaid_high,Mouth_recoded_Discomfort,binary,3501,,,3425,76,48.4707538159904,47.189080237547,-1.28167357844343,0.0121759995118775
buyer_N_1_gaspaid_high,Mouth_recoded_Dumbfounded,binary,3501,,,3305,196,48.4982354380272,47.510376505821,-0.987858932206258,-0.0199094726725396
buyer_N_1_gaspaid_high,Mouth_recoded_Grin,binary,3501,,,3252,249,48.4133475702261,48.8292996764878,0.415952106261628,0.0115034254928492
buyer_N_1_gaspaid_high,Mouth_recoded_Jovial,binary,3501,,,3394,107,48.4406305057456,48.5159063674792,0.0752758617335871,-0.0220610728896149
buyer_N_1_gaspaid_high,Mouth_recoded_Other_Mouth,binary,3501,,,3235,266,48.2728654117524,50.5112116947438,2.23834628299136,-0.0543834481332841
buyer_N_1_gaspaid_high,`Mouth_recoded_Phoneme  ooo`,binary,3501,,,3409,92,48.483333109901,46.9458624583507,-1.53747065155032,0.0348277290871311
buyer_N_1_gaspaid_high,`Mouth_recoded_Phoneme L`,binary,3501,,,3415,86,48.4957438313983,46.3457759720429,-2.14996785935543,-0.03885894253966
buyer_N_1_gaspaid_high,`Mouth_recoded_Phoneme Oh`,binary,3501,,,3427,74,48.4385378026739,48.6463901088856,0.207852306211699,0.00406564651694587
buyer_N_1_gaspaid_high,`Mouth_recoded_Phoneme Vuh`,binary,3501,,,3375,126,48.5286646814106,46.1464969687303,-2.38216771268028,0.00352060078389683
buyer_N_1_gaspaid_high,`Mouth_recoded_Phoneme Wah`,binary,3501,,,3449,52,48.4678497919205,46.790153567057,-1.67769622486352,-0.00887859040776911
buyer_N_1_gaspaid_high,Mouth_recoded_Rage,binary,3501,,,3403,98,48.4722710916364,47.4241162549201,-1.04815483671626,-0.0138739300982306
buyer_N_1_gaspaid_high,`Mouth_recoded_Small Grin`,binary,3501,,,3403,98,48.542883286807,44.9721438042514,-3.57073948255561,0.0277121216345883
buyer_N_1_gaspaid_high,`Mouth_recoded_Tongue Out`,binary,3501,,,3441,60,48.4849499622233,46.0331516301728,-2.45179833205049,0.00198638031477417
buyer_N_1_gaspaid_high,`log_price_change_n-1`,numeric,3501,0.225293978942334,2.63917420744643,,,,,,-0.255873487534051
seller_N_gaspaid_high,log_price_1_sale,numeric,3221,-0.0860450759728981,-0.175339111695484,,,,,,-0.0137042504291073
seller_N_gaspaid_high,sold_after_30d,binary,3221,,,1020,2201,6.38043075304715,7.01849710034585,0.638066347298694,-0.509227822871794
seller_N_gaspaid_high,log_buyern_total_value,numeric,3221,-0.252683202367129,-0.332742118666075,,,,,,0.10244156219691
seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10,numeric,3221,0.0218789956231319,0.0483513328562043,,,,,,-0.166281410530002
seller_N_gaspaid_high,log_sellern_total_value,numeric,3221,-0.23665137111102,-0.32876260139274,,,,,,1.67124473676482
seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10,numeric,3221,-0.152355750984021,-0.43043983224581,,,,,,-0.281227925207314
seller_N_gaspaid_high,log_buyern_1_total_value,numeric,3221,-0.129656045760582,-0.176821676728452,,,,,,0.355558935315498
seller_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10,numeric,3221,0.0211697576376032,0.0658518310690512,,,,,,0.0243965924848943
seller_N_gaspaid_high,log_sellern_1_total_value,numeric,3221,-0.426997686385228,-0.62915516331183,,,,,,0.108111969039465
seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10,numeric,3221,-0.242656018189262,-0.774961220761271,,,,,,0.0894232347565871
seller_N_gaspaid_high,log_unique_makers_count,numeric,3221,-0.122743267887016,-0.649687415966074,,,,,,0.242423389761438
seller_N_gaspaid_high,log_median_offer_price,numeric,3221,-0.0124292242052128,-0.0499337563488575,,,,,,0.0440240653049603
seller_N_gaspaid_high,log_buyern_avg_total_gaspaid,numeric,3221,-0.292972624730902,-0.451322820349412,,,,,,0.179785154122669
seller_N_gaspaid_high,log_buyern_1_avg_total_gaspaid,numeric,3221,-0.187922444562416,-0.31048489348451,,,,,,0.260598694942999
seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid,numeric,3221,-0.449387171447506,-0.651541680845562,,,,,,0.178638738884049
seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost,numeric,3221,-0.0032600370956219,-0.956765707131446,,,,,,-0.0478780444145351
seller_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost,numeric,3221,-0.107329750048792,-36.2885143289907,,,,,,-0.180634291717593
seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost,numeric,3221,-0.458727249834081,-159.814280974219,,,,,,1.22428182403358
seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost,numeric,3221,-0.394781236656331,-115.455005806806,,,,,,0.0836915611932244
seller_N_gaspaid_high,`time_n_sale_str_2021-06`,binary,3221,,,3163,58,6.82911366054324,6.12525823570743,-0.703855424835815,0.108455718702817
seller_N_gaspaid_high,`time_n_sale_str_2021-07`,binary,3221,,,3169,52,6.80676257473119,7.40617089704146,0.599408322310264,0.0913354805099275
seller_N_gaspaid_high,`time_n_sale_str_2021-08`,binary,3221,,,3133,88,6.81551272905453,6.84943302092583,0.0339202918713033,0.118473152058044
seller_N_gaspaid_high,`time_n_sale_str_2021-09`,binary,3221,,,3175,46,6.82111953631857,6.4934121338662,-0.327707402452368,0.0928605515084798
seller_N_gaspaid_high,`time_n_sale_str_2021-10`,binary,3221,,,3161,60,6.81196657685482,7.05208560885368,0.240119031998857,0.0446207683986119
seller_N_gaspaid_high,`time_n_sale_str_2021-11`,binary,3221,,,3141,80,6.8143123580508,6.89995461664676,0.085642258595958,0.041067723963436
seller_N_gaspaid_high,`time_n_sale_str_2021-12`,binary,3221,,,3140,81,6.80735198283109,7.16871925777377,0.361367274942675,-0.0763961479370075
seller_N_gaspaid_high,`time_n_sale_str_2022-01`,binary,3221,,,3067,154,6.80444665156585,7.05528315335605,0.250836501790192,-0.0486858901951684
seller_N_gaspaid_high,`time_n_sale_str_2022-02`,binary,3221,,,3156,65,6.80780588253679,7.23563262589534,0.427826743358552,-0.10437618837897
seller_N_gaspaid_high,`time_n_sale_str_2022-03`,binary,3221,,,3119,102,6.7995455049563,7.33302996088839,0.533484455932093,-0.106512013777103
seller_N_gaspaid_high,`time_n_sale_str_2022-04`,binary,3221,,,3122,99,6.80328321464188,7.23132616017529,0.428042945533414,-0.136455852911981
seller_N_gaspaid_high,`time_n_sale_str_2022-05`,binary,3221,,,3103,118,6.80213081959201,7.19270807436682,0.390577254774804,-0.126843955128194
seller_N_gaspaid_high,`time_n_sale_str_2022-06`,binary,3221,,,3137,84,6.80078554097668,7.40103861816035,0.600253077183671,-0.0209964473915935
seller_N_gaspaid_high,`time_n_sale_str_2022-07`,binary,3221,,,3181,40,6.80929187145213,7.38485107200219,0.575559200550059,0.0175995235426626
seller_N_gaspaid_high,`time_n_sale_str_2022-08`,binary,3221,,,3158,63,6.80052903610268,7.61398079296874,0.81345175686606,-0.022722001141164
seller_N_gaspaid_high,`time_n_sale_str_2022-09`,binary,3221,,,3182,39,6.81008766039284,7.33468078459679,0.524593124203948,0.0113662340314501
seller_N_gaspaid_high,`time_n_sale_str_2022-10`,binary,3221,,,3198,23,6.8119569104387,7.43970810375369,0.627751193314987,0.0144220177199288
seller_N_gaspaid_high,`time_n_sale_str_2022-11`,binary,3221,,,3160,61,6.80044934181114,7.64477976796908,0.844330426157939,-0.0149402339047475
seller_N_gaspaid_high,`time_n_sale_str_2022-12`,binary,3221,,,3194,27,6.81070419530237,7.49489948790925,0.684195292606883,0.00307802024740853
seller_N_gaspaid_high,`time_n_sale_str_2023-01`,binary,3221,,,3178,43,6.80859377104357,7.39629026960082,0.587696498557252,-0.0530802236613454
seller_N_gaspaid_high,`time_n_sale_str_2023-02`,binary,3221,,,3186,35,6.80715188062722,7.66187412259955,0.854722241972327,-0.0654260145467705
seller_N_gaspaid_high,`time_n_sale_str_2023-03`,binary,3221,,,3177,44,6.80863794907975,7.37974367597604,0.571105726896297,-0.0686170530035589
seller_N_gaspaid_high,`time_n_sale_str_2023-04`,binary,3221,,,3174,47,6.80041573872509,7.89855172884852,1.09813599012344,-0.136610465242019
seller_N_gaspaid_high,`time_n_sale_str_2023-05`,binary,3221,,,3193,28,6.80844204479561,7.72842989060381,0.919987845808196,-0.0584508441698606
seller_N_gaspaid_high,`time_n_sale_str_2023-06`,binary,3221,,,3148,73,6.82653230144402,6.38120275374715,-0.445329547696867,0.0682519521930925
seller_N_gaspaid_high,`time_n_sale_str_2023-07`,binary,3221,,,3133,88,6.8332986800614,6.21621274246517,-0.617085937596227,-0.0263403732862823
seller_N_gaspaid_high,`time_n_sale_str_2023-08`,binary,3221,,,3158,63,6.81746200161315,6.76518229960282,-0.0522797020103258,-0.022722001141164
seller_N_gaspaid_high,`time_n_sale_str_2023-09`,binary,3221,,,3196,25,6.81683208476736,6.76624572211282,-0.0505863626545375,0.0298109138778874
seller_N_gaspaid_high,`time_n_sale_str_2023-10`,binary,3221,,,3146,75,6.81251196882993,6.98118442707129,0.168672458241362,-0.0312894057709601
seller_N_gaspaid_high,`time_n_sale_str_2023-11`,binary,3221,,,3155,66,6.82662421719703,6.32957698049508,-0.497047236701946,0.00187708337338458
seller_N_gaspaid_high,`time_n_sale_str_2023-12`,binary,3221,,,3172,49,6.82014450204213,6.5765943977894,-0.243550104252722,-0.0668766193876725
seller_N_gaspaid_high,`time_n_sale_str_2024-01`,binary,3221,,,3110,111,6.85318575249105,5.78688104254186,-1.06630470994918,0.106108347230628
seller_N_gaspaid_high,`time_n_sale_str_2024-02`,binary,3221,,,3119,102,6.82251439252696,6.63067740860518,-0.191836983921774,-0.00355075680949742
seller_N_gaspaid_high,`time_n_sale_str_2024-03`,binary,3221,,,3022,199,6.84689926391854,6.35387894677117,-0.493020317147377,0.120126251484922
seller_N_gaspaid_high,`time_n_sale_str_2024-04`,binary,3221,,,3103,118,6.83416430598879,6.35033597022104,-0.483828335767752,0.0169404275634944
seller_N_gaspaid_high,`time_n_sale_str_2024-05`,binary,3221,,,3154,67,6.84052913500401,5.68242677860698,-1.15810235639703,0.127396158658778
seller_N_gaspaid_high,`time_n_sale_str_2024-06`,binary,3221,,,3160,61,6.81855929726774,6.70662469841375,-0.111934598853994,0.058430411906076
seller_N_gaspaid_high,`time_n_sale_str_2024-07`,binary,3221,,,3159,62,6.82756593609026,6.24952732032542,-0.578038615764837,0.0360469558925226
seller_N_gaspaid_high,`time_n_sale_str_2024-08`,binary,3221,,,3168,53,6.81468344008572,6.92140278825957,0.106719348173852,-0.0011768427229905
seller_N_gaspaid_high,`time_n_sale_str_2024-09`,binary,3221,,,3191,30,6.81823082705375,6.62589722802608,-0.192333599027677,0.0249442948650801
seller_N_gaspaid_high,`time_n_sale_str_2024-10`,binary,3221,,,3169,52,6.81445969600503,6.93709056402645,0.122630868021428,0.0525848804438414
seller_N_gaspaid_high,`time_n_sale_str_2024-11`,binary,3221,,,3119,102,6.81157088685405,6.96531264579928,0.153741758945229,-0.0692658798173524
seller_N_gaspaid_high,`time_n_sale_str_2024-12`,binary,3221,,,3112,109,6.82338836909595,6.61804478296075,-0.205343586135198,-0.0248509696945848
seller_N_gaspaid_high,`time_n_sale_str_2025-01`,binary,3221,,,3157,64,6.83219329815797,6.03933193257174,-0.792861365586233,0.00977479628680491
seller_N_gaspaid_high,`time_n_sale_str_2025-02`,binary,3221,,,3155,66,6.82553748309739,6.38152616359171,-0.444011319505671,-0.0430712685547104
seller_N_gaspaid_high,`time_n_sale_str_2025-03`,binary,3221,,,3196,25,6.8144355797795,7.07261491976083,0.258179339981328,-0.0130758563070412
seller_N_gaspaid_high,`time_n-1_sale_str_2021-06`,binary,3221,,,2906,315,6.80953715772156,6.88011589089036,0.0705787331688077,-0.01021853951203
seller_N_gaspaid_high,`time_n-1_sale_str_2021-07`,binary,3221,,,3050,171,6.78032970462161,7.46050226241741,0.680172557795799,-0.0888376188970329
seller_N_gaspaid_high,`time_n-1_sale_str_2021-08`,binary,3221,,,2943,278,6.79120347765857,7.08359586769826,0.292392390039689,-0.0554223600066934
seller_N_gaspaid_high,`time_n-1_sale_str_2021-09`,binary,3221,,,3148,73,6.81200450531442,7.00768908547264,0.195684580158218,-0.0587500440848215
seller_N_gaspaid_high,`time_n-1_sale_str_2021-10`,binary,3221,,,3155,66,6.80427137039241,7.39811079365512,0.593839423262705,-0.0430712685547104
seller_N_gaspaid_high,`time_n-1_sale_str_2021-11`,binary,3221,,,3148,73,6.81121723670404,7.04163869623277,0.23042145952873,-0.102688799824169
seller_N_gaspaid_high,`time_n-1_sale_str_2021-12`,binary,3221,,,3165,56,6.80696727283117,7.35178691890437,0.544819646073201,-0.0431941876223987
seller_N_gaspaid_high,`time_n-1_sale_str_2022-01`,binary,3221,,,3123,98,6.8086229269368,7.06553148107831,0.256908554141509,-0.0650435703261738
seller_N_gaspaid_high,`time_n-1_sale_str_2022-02`,binary,3221,,,3191,30,6.80934992293774,7.57052939583299,0.761179472895257,-0.110288360815591
seller_N_gaspaid_high,`time_n-1_sale_str_2022-03`,binary,3221,,,3163,58,6.79625511452642,7.91718204693537,1.12092693240896,-0.100165377268583
seller_N_gaspaid_high,`time_n-1_sale_str_2022-04`,binary,3221,,,3175,46,6.80290934606554,7.75031113502649,0.947401788960954,-0.0878632636028412
seller_N_gaspaid_high,`time_n-1_sale_str_2022-05`,binary,3221,,,3169,52,6.8032888586876,7.61786716900577,0.814578310318171,-0.0169174490063166
seller_N_gaspaid_high,`time_n-1_sale_str_2022-06`,binary,3221,,,3159,62,6.79590933878969,7.86248201181726,1.06657267302757,-0.0847368138570612
seller_N_gaspaid_high,`time_n-1_sale_str_2022-07`,binary,3221,,,3184,37,6.81170613096714,7.22376121540315,0.412055084436008,-0.0497579861826782
seller_N_gaspaid_high,`time_n-1_sale_str_2022-08`,binary,3221,,,3172,49,6.79750489989382,8.04216211236985,1.24465721247604,-0.0456322926649348
seller_N_gaspaid_high,`time_n-1_sale_str_2022-09`,binary,3221,,,3191,30,6.80504105120516,8.02884971912156,1.2238086679164,-0.0143350561495934
seller_N_gaspaid_high,`time_n-1_sale_str_2022-10`,binary,3221,,,3205,16,6.81879110396895,6.34537485930099,-0.473416244667961,0.0181755796101215
seller_N_gaspaid_high,`time_n-1_sale_str_2022-11`,binary,3221,,,3185,36,6.80629702356234,7.71376294231293,0.907465918750599,0.0154965439593708
seller_N_gaspaid_high,`time_n-1_sale_str_2022-12`,binary,3221,,,3190,31,6.80585864892557,7.90523857731444,1.09937992838887,-0.0329537583634363
seller_N_gaspaid_high,`time_n-1_sale_str_2023-01`,binary,3221,,,3196,25,6.8128211586254,7.27900252010072,0.466181361475321,-0.0276706748606681
seller_N_gaspaid_high,`time_n-1_sale_str_2023-02`,binary,3221,,,3192,29,6.81286522577995,7.20985121654133,0.396985990761381,-0.077508663073229
seller_N_gaspaid_high,`time_n-1_sale_str_2023-03`,binary,3221,,,3187,34,6.81436581249267,7.01081298691701,0.19644717442434,-0.0353421511847656
seller_N_gaspaid_high,`time_n-1_sale_str_2023-04`,binary,3221,,,3182,39,6.80910982748714,7.41446192064642,0.60535209315928,-0.107369070461334
seller_N_gaspaid_high,`time_n-1_sale_str_2023-05`,binary,3221,,,3197,24,6.81322819502948,7.24420610250193,0.430977907472448,-0.114471171268252
seller_N_gaspaid_high,`time_n-1_sale_str_2023-06`,binary,3221,,,3138,83,6.84216205682807,5.84393917641971,-0.998222880408354,0.130764224097487
seller_N_gaspaid_high,`time_n-1_sale_str_2023-07`,binary,3221,,,3180,41,6.82752896221174,5.95632649112148,-0.87120247109026,0.056715775225619
seller_N_gaspaid_high,`time_n-1_sale_str_2023-08`,binary,3221,,,3176,45,6.82402461499938,6.28109574958354,-0.54292886541584,0.0253258933090826
seller_N_gaspaid_high,`time_n-1_sale_str_2023-09`,binary,3221,,,3202,19,6.81860533165136,6.45143231692924,-0.367173014722117,-0.00475231694189029
seller_N_gaspaid_high,`time_n-1_sale_str_2023-10`,binary,3221,,,3173,48,6.81670789505262,6.79869447848605,-0.0180134165665713,-0.0202878178622205
seller_N_gaspaid_high,`time_n-1_sale_str_2023-11`,binary,3221,,,3145,76,6.84393322191788,5.67870398733635,-1.16522923458154,0.0563279164166672
seller_N_gaspaid_high,`time_n-1_sale_str_2023-12`,binary,3221,,,3177,44,6.83867881510264,5.21065659973254,-1.62802221537009,0.124420057087852
seller_N_gaspaid_high,`time_n-1_sale_str_2024-01`,binary,3221,,,3162,59,6.83787727700728,5.66751756054702,-1.17035971646027,0.112662572787566
seller_N_gaspaid_high,`time_n-1_sale_str_2024-02`,binary,3221,,,3157,64,6.82623900330427,6.33304613340194,-0.493192869902332,0.0719994294295198
seller_N_gaspaid_high,`time_n-1_sale_str_2024-03`,binary,3221,,,3108,113,6.85250930958297,5.82435886535774,-1.02815044422523,0.16560719614052
seller_N_gaspaid_high,`time_n-1_sale_str_2024-04`,binary,3221,,,3137,84,6.84803695768778,5.63642321074705,-1.21161374694072,0.126728063670828
seller_N_gaspaid_high,`time_n-1_sale_str_2024-05`,binary,3221,,,3173,48,6.83624037965278,5.5075158610633,-1.32872451858948,0.112152103758876
seller_N_gaspaid_high,`time_n-1_sale_str_2024-06`,binary,3221,,,3175,46,6.82256951259152,6.39333224980919,-0.429237262782335,0.0414112543183446
seller_N_gaspaid_high,`time_n-1_sale_str_2024-07`,binary,3221,,,3176,45,6.82762804009255,6.02677401411895,-0.800854025973607,0.108525561909494
seller_N_gaspaid_high,`time_n-1_sale_str_2024-08`,binary,3221,,,3190,31,6.81600127225011,6.86152991907905,0.0455286468289371,0.0443318136044267
seller_N_gaspaid_high,`time_n-1_sale_str_2024-09`,binary,3221,,,3194,27,6.82512358226357,5.78913941553619,-1.03598416672737,0.0304482781401182
seller_N_gaspaid_high,`time_n-1_sale_str_2024-10`,binary,3221,,,3189,32,6.81636970970151,6.82339005409915,0.00702034439763466,0.0257707043891307
seller_N_gaspaid_high,`time_n-1_sale_str_2024-11`,binary,3221,,,3169,52,6.81715709722465,6.77270470893068,-0.0444523882939674,-0.00684475240945338
seller_N_gaspaid_high,`time_n-1_sale_str_2024-12`,binary,3221,,,3174,47,6.83065061165257,5.85673286349053,-0.973917748162036,0.10762329298676
seller_N_gaspaid_high,`time_n-1_sale_str_2025-01`,binary,3221,,,3199,22,6.8264632263988,5.35889203270576,-1.46757119369304,0.13707658942076
seller_N_gaspaid_high,`time_n-1_sale_str_2025-02`,binary,3221,,,3205,16,6.81818862336552,6.46605925517582,-0.352129368189697,-0.0361152719103313
