bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(0.326,0.982]",721,46.4132244285386,11.1591707925629,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.00537,0.0888]",700,56.5625946318815,9.2133344008702,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.0888,0.326]",699,51.9432771023413,10.4990629313956,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.982,2.49]",679,43.0910983885556,10.9731170569334,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00537]",702,44.1221429660423,12.7227118885614,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(8.39,9.97]",688,50.1319122157765,9.95136887852281,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"(5.99,7.06]",700,52.8620034906014,10.7138161558715,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"(7.06,8.21]",701,51.6758052872936,10.8306813067945,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"[4.59,5.99]",701,50.8251673910682,11.552152298133,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"(8.21,8.39]",711,36.9217468669677,9.65380869369617,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"(0.788,0.982]",728,36.2752530034976,8.84947982992563,buyer_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.149,0.788]",700,51.4412068329485,10.5719236049357,buyer_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0148]",703,53.6066866556727,10.794748315854,buyer_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0148,0.149]",698,54.1027934342069,9.34408555855688,buyer_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.982,2.24]",672,47.2205690657682,10.7387912191503,buyer_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.326,1.18]",700,51.4683134932545,11.3950652903242,buyer_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.18,2.03]",701,49.8116916781011,11.899577280735,buyer_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(2.03,3.36]",699,47.1426397488573,11.9035506474707,buyer_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"[0.041,0.326]",701,50.5508387753486,11.4947354318632,buyer_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.36,5.06]",700,43.2343477717475,11.9006796013141,buyer_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.16,2.03]",704,51.2092145894364,10.5649466016401,buyer_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.47,1.16]",700,52.2804358023098,10.4429601732359,buyer_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(2.03,4.12]",696,49.1801723173589,10.3427133701984,buyer_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"[0.0873,0.47]",701,54.1911194513109,10.1194139937813,buyer_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(4.12,5.06]",700,35.3339073099856,8.54403828030799,buyer_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(3.06,4.92]",700,54.016694098686,9.58812717928671,buyer_N_1_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(2.07,3.06]",700,54.1562238619368,9.90259352233456,buyer_N_1_gaspaid_high,log_sellern_1_avg_total_gaspaid
"[0.186,1.02]",702,47.1034729827758,11.2855406239819,buyer_N_1_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(1.02,2.07]",699,50.870378053329,10.7029145125254,buyer_N_1_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(4.92,5.06]",700,36.0751815031417,8.64070572668685,buyer_N_1_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.0034,0.00561]",702,44.8985634388552,12.4642417265949,buyer_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0162,0.0284]",696,50.4602207238149,10.6286460470007,buyer_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00963,0.0162]",679,51.5625603895101,10.9322132961796,buyer_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00155,0.0034]",701,46.9238756297158,12.4274343726868,buyer_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00561,0.00963]",723,48.4854515063087,12.612115328421,buyer_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0108,0.0164]",700,55.8723006763927,9.6506887662039,buyer_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.0164,0.0251]",700,49.0857814877531,9.9394279425292,buyer_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00458,0.00715]",653,42.7139209394171,12.498407141556,buyer_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"[0.0021,0.00458]",757,41.7666367861635,11.1883154262744,buyer_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00715,0.0108]",691,52.9935021452296,10.2313571877879,buyer_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00624,0.0102]",700,53.5177314970285,10.1727556664691,buyer_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.0018,0.00371]",701,49.5546810372127,11.08222327996,buyer_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0102,0.0211]",1400,43.9051167241627,12.2294017590931,buyer_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00371,0.00624]",700,51.3304214985527,11.3585657203517,buyer_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0157,0.0211]",1035,42.4803923610337,12.3850580491953,buyer_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0102,0.0157]",701,54.2506489891403,9.7398487415108,buyer_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",364,52.042174048165,10.1694747483978,buyer_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00244,0.00549]",702,47.2799282974501,11.3313251285358,buyer_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00549,0.0102]",699,50.7409583181997,11.2871486696767,buyer_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.651,4.36]",699,52.0817547014982,9.49441870758473,buyer_N_1_gaspaid_high,`log_price_change_n-1`
"(-0.025,0]",877,49.7488872223187,12.838462383034,buyer_N_1_gaspaid_high,`log_price_change_n-1`
"[-4.23,-0.025]",701,39.1962585858846,9.95738121295111,buyer_N_1_gaspaid_high,`log_price_change_n-1`
"(0.0818,0.651]",701,54.2187882052417,9.85115102072056,buyer_N_1_gaspaid_high,`log_price_change_n-1`
"(0,0.0818]",523,46.0417466289111,11.5426584038829,buyer_N_1_gaspaid_high,`log_price_change_n-1`
"(1.75,4.06]",644,6.46723528521901,2.17311740985904,seller_N_gaspaid_high,log_price_1_sale
"(0.438,0.854]",632,6.89900637988865,2.28446990529014,seller_N_gaspaid_high,log_price_1_sale
"(0.854,1.75]",644,6.58788749815704,2.28111784903779,seller_N_gaspaid_high,log_price_1_sale
"[0.14,0.284]",645,7.15226033489015,2.19458264955192,seller_N_gaspaid_high,log_price_1_sale
"(0.284,0.438]",656,6.97389095332525,2.31314899897765,seller_N_gaspaid_high,log_price_1_sale
"(6.76,8.08]",643,6.96588796933928,2.18568824164429,seller_N_gaspaid_high,log_buyern_total_value
"(5.66,6.76]",645,7.45306479060271,2.1088564102178,seller_N_gaspaid_high,log_buyern_total_value
"(8.08,9.02]",659,6.36863233919568,2.30543004101429,seller_N_gaspaid_high,log_buyern_total_value
"(9.02,10.3]",629,5.90677993212297,2.30347819912022,seller_N_gaspaid_high,log_buyern_total_value
"[4.53,5.66]",645,7.37545029908543,2.00805370682314,seller_N_gaspaid_high,log_buyern_total_value
"(0.175,0.829]",644,6.4357125593105,2.20000085287184,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.76,3.3]",639,7.08163685586339,2.214403546589,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.00435]",645,6.99736089093205,2.21428698404951,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.00435,0.175]",644,7.02239012576094,2.32371445840794,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.829,1.76]",649,6.5489516660022,2.28519233895009,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(6.69,7.82]",645,7.15492330161009,2.14636093348838,seller_N_gaspaid_high,log_sellern_total_value
"[4.13,5.42]",645,7.55199310806785,2.05269230198315,seller_N_gaspaid_high,log_sellern_total_value
"(5.42,6.69]",644,7.21231044766964,2.13177832134538,seller_N_gaspaid_high,log_sellern_total_value
"(8.39,9.63]",629,6.55975931110281,2.0722385445939,seller_N_gaspaid_high,log_sellern_total_value
"(7.82,8.39]",658,5.6215408309181,2.36776151346251,seller_N_gaspaid_high,log_sellern_total_value
"(0.0373,0.311]",641,7.62446701555386,2.18865624624375,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0373]",648,7.28200216360777,2.31621508116983,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.982,1.44]",301,6.67838338187548,1.93097905725928,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.311,0.982]",987,6.11306587288437,2.28038387296542,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(1.44,2.63]",644,6.68624427406839,2.02648158980786,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(9.09,10.2]",632,6.71107866967978,2.16474019315773,seller_N_gaspaid_high,log_buyern_1_total_value
"(7.07,8.14]",644,6.78352886089579,2.35460014359921,seller_N_gaspaid_high,log_buyern_1_total_value
"(5.84,7.07]",644,6.95734363325486,2.32254281956736,seller_N_gaspaid_high,log_buyern_1_total_value
"[4.55,5.84]",645,7.38634526672553,2.25459189558036,seller_N_gaspaid_high,log_buyern_1_total_value
"(8.14,9.09]",656,6.25157802356813,2.06167458357908,seller_N_gaspaid_high,log_buyern_1_total_value
"(0.332,0.982]",670,6.91486392990491,2.077192367281,seller_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.00857,0.0954]",644,7.16390870091225,2.31936973303899,seller_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.0954,0.332]",645,7.0623076092209,2.30911715474481,seller_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.982,2.49]",617,6.86136680727286,2.15355979339531,seller_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00857]",645,6.07842437443518,2.28931157160805,seller_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(8.48,9.97]",644,5.60465527430529,2.08024897502623,seller_N_gaspaid_high,log_sellern_1_total_value
"(5.88,6.87]",644,7.85944384292012,1.87982093166401,seller_N_gaspaid_high,log_sellern_1_total_value
"(7.93,8.48]",644,5.36727057310666,2.1202221040552,seller_N_gaspaid_high,log_sellern_1_total_value
"(6.87,7.93]",644,7.44671555838241,1.85061527118614,seller_N_gaspaid_high,log_sellern_1_total_value
"[4.59,5.88]",645,7.80258075317392,1.95369367793141,seller_N_gaspaid_high,log_sellern_1_total_value
"(0.579,1.05]",643,5.48073111320018,2.17039437849948,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.111,0.579]",645,7.11207000261533,2.01956497045213,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0111]",645,7.41053494197403,2.17230348841224,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0111,0.111]",644,7.62942275919775,2.14647367725956,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(1.05,2.24]",644,6.44598281676725,2.11990468525058,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.288,1.01]",644,7.56191071815641,2.03512339825419,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.01,1.84]",644,7.22549880450502,2.17755577322689,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.84,3.08]",644,5.96940698011332,2.21663290189167,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.08,5.06]",644,5.83307602402616,2.2470931374352,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"[0.041,0.288]",645,7.49125689722405,1.98004700060417,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.57,5.06]",644,6.48239946722937,2.06135245314935,seller_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"[0.222,0.953]",645,7.7890057302037,2.08636803353153,seller_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(0.953,1.79]",645,6.77215855655394,2.22824879824152,seller_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(1.79,2.63]",643,6.59749132442934,2.26076253467942,seller_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(2.63,3.57]",644,6.43936078029014,2.38818473309455,seller_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(4.05,5.06]",644,4.46715303775447,1.8286663204401,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(2.89,4.05]",587,6.7235107459406,2.03583764245196,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(1.92,2.89]",701,7.81601893611007,1.91318647003998,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"[0.186,0.933]",645,7.40702898887117,1.90483059498509,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.933,1.92]",644,7.57087135054849,1.83200870065336,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.00337,0.00595]",644,6.57265918816466,2.30679011867701,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0168,0.0284]",644,6.70557391530746,2.31092391797982,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00998,0.0168]",644,6.81153430052083,2.36068696439816,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00155,0.00337]",645,6.92227909852498,2.08496605734413,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00595,0.00998]",644,7.06998642740564,2.2147905255096,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0116,0.017]",645,6.60274620502041,2.1728645235459,seller_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.017,0.0251]",643,6.3670568295177,2.02443386359045,seller_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"[0.0021,0.00465]",652,6.83031666651904,2.30812628811168,seller_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00773,0.0116]",644,7.17091570100016,2.31992573637623,seller_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00465,0.00773]",637,7.11385630194151,2.37585988226578,seller_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00569,0.00904]",644,7.63355103972345,2.05101177885958,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.0018,0.00352]",645,7.56163283396947,1.83900678130298,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0165,0.0211]",641,5.02954904753411,1.98139293190867,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00352,0.00569]",644,7.67516892101669,1.97779197042332,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00904,0.0165]",647,6.17579863040647,2.15545499333631,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0138,0.0211]",924,5.5113617987757,2.20868465223884,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",364,5.63191822697409,2.09671561568006,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00946,0.0138]",643,7.96262838130851,1.90738239233547,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00244,0.00511]",645,7.19784332833442,1.85915465822234,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00511,0.00946]",645,7.83047434624018,1.82325340070383,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.788,4.36]",644,7.70186464509281,1.97078221770053,seller_N_gaspaid_high,`log_price_change_n-1`
"(-0.0212,0]",750,6.07756904293643,2.52617814662143,seller_N_gaspaid_high,`log_price_change_n-1`
"[-4.23,-0.0212]",645,6.30727539750202,2.15552634778381,seller_N_gaspaid_high,`log_price_change_n-1`
"(0.0993,0.788]",643,7.40309078791325,1.92043311088619,seller_N_gaspaid_high,`log_price_change_n-1`
"(0,0.0993]",539,6.69609251263488,2.17259000001974,seller_N_gaspaid_high,`log_price_change_n-1`
"(1.77,4.06]",652,81.4128476998974,13.8048270635532,seller_N_1_gaspaid_high,log_price_1_sale
"(0.438,0.854]",637,86.8604888908442,14.0214107795745,seller_N_1_gaspaid_high,log_price_1_sale
"(0.854,1.77]",649,85.4343188160871,14.6447602663993,seller_N_1_gaspaid_high,log_price_1_sale
"[0.14,0.28]",653,86.0682299191368,14.5674863339356,seller_N_1_gaspaid_high,log_price_1_sale
"(0.28,0.438]",667,86.4067713234745,14.5634379699386,seller_N_1_gaspaid_high,log_price_1_sale
"(6.82,8.14]",653,85.0409831445523,14.8264302623695,seller_N_1_gaspaid_high,log_buyern_total_value
"(5.68,6.82]",650,86.4555658936658,13.3568733067385,seller_N_1_gaspaid_high,log_buyern_total_value
"(8.14,9.02]",653,84.2922853101054,15.295381392404,seller_N_1_gaspaid_high,log_buyern_total_value
"(9.02,10.3]",649,84.4967153050487,15.3792381502398,seller_N_1_gaspaid_high,log_buyern_total_value
"[4.53,5.68]",653,85.8881183470816,13.1753322615028,seller_N_1_gaspaid_high,log_buyern_total_value
"(0.175,0.825]",652,85.6602577631144,15.1287092326605,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.76,3.3]",646,85.6823879535087,14.0775725721652,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.00408]",652,83.7227815471964,14.8777779758129,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.00408,0.175]",651,86.4763822179766,13.1899014733494,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.825,1.76]",657,84.6413433382086,14.7808347137652,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(6.73,7.84]",652,86.7167461262693,11.2729912049316,seller_N_1_gaspaid_high,log_sellern_total_value
"[4.13,5.45]",652,95.6443906394403,10.2713511206789,seller_N_1_gaspaid_high,log_sellern_total_value
"(5.45,6.73]",651,91.6339364130194,10.0967695213366,seller_N_1_gaspaid_high,log_sellern_total_value
"(8.39,9.63]",629,79.6825996755661,12.6630199024242,seller_N_1_gaspaid_high,log_sellern_total_value
"(7.84,8.39]",674,72.7307754797416,14.3409004093501,seller_N_1_gaspaid_high,log_sellern_total_value
"(0.0384,0.317]",650,89.4821982837829,12.4112767161884,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0384]",653,89.4967239943791,11.4420659318169,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(1.43,2.63]",651,86.6034376643385,12.8938277121997,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.317,0.982]",1010,78.0464200821157,16.1589874686623,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.982,1.43]",294,88.0392509870254,12.2724165393824,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(9.09,10.2]",649,79.5671162217375,14.9707391962498,seller_N_1_gaspaid_high,log_buyern_1_total_value
"(7.09,8.17]",652,85.1931672020646,13.920980262688,seller_N_1_gaspaid_high,log_buyern_1_total_value
"(5.85,7.09]",651,90.4093856827261,12.3331264546802,seller_N_1_gaspaid_high,log_buyern_1_total_value
"[4.55,5.85]",652,91.4743074480605,11.7451553021359,seller_N_1_gaspaid_high,log_buyern_1_total_value
"(8.17,9.09]",654,79.5279658503841,14.3926742226285,seller_N_1_gaspaid_high,log_buyern_1_total_value
"(0.338,0.982]",663,84.3463071218068,13.153695710874,seller_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.00864,0.0959]",651,91.5338238985048,12.1604712760861,seller_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.0959,0.338]",654,87.3544118946082,13.5358018721638,seller_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.982,2.49]",638,78.4700877629242,14.3973137279958,seller_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00864]",652,84.3408424752934,15.6256129903508,seller_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(8.46,9.97]",652,80.3112431423684,10.9549414506571,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(5.89,6.9]",647,92.3123501178826,12.3966578883904,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(6.9,7.97]",652,89.8664897293713,12.1525102939364,seller_N_1_gaspaid_high,log_sellern_1_total_value
"[4.59,5.89]",656,90.1239663984077,13.0311157072675,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(7.97,8.46]",651,73.5649114122816,14.086880612417,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(0.591,1.03]",651,73.8028629972539,14.737486070732,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.118,0.591]",652,88.4461082017955,11.6874080148658,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0114]",654,92.3180013917573,12.5656537393073,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0114,0.118]",649,91.194444605302,11.1992578091755,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(1.03,2.24]",652,80.399321821414,12.572737880644,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.301,1.03]",651,86.6359021377965,13.6010960374673,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.03,1.89]",652,86.0783664153481,13.9792560696107,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.89,3.12]",653,84.0488850534448,14.7381623418948,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.12,5.06]",650,83.1759212460307,15.3913600041798,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"[0.041,0.301]",652,86.231155983226,14.2073918872329,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.59,5.06]",646,82.3781983833448,15.0302500063234,seller_N_1_gaspaid_high,log_buyern_1_avg_total_gaspaid
"[0.222,0.96]",652,84.1955393593238,13.8515181196151,seller_N_1_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(0.96,1.79]",652,86.4530060608977,14.2998453273269,seller_N_1_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(2.63,3.59]",656,84.9615565254341,15.2410186106558,seller_N_1_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(1.79,2.63]",652,88.1596668636278,13.1072732949251,seller_N_1_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(1.77,3.04]",650,82.8834415806456,12.5824278776238,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.41,1.05]",653,91.2068050215534,11.5673479184594,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(1.05,1.77]",651,86.921036735819,11.7408342442789,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"[0.0873,0.41]",652,94.0462451337874,10.7678739496624,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(3.04,5.06]",652,71.101264105297,13.3272756262566,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.00338,0.00584]",651,82.4598878738555,15.9916391430068,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0166,0.0284]",651,88.36544379217,11.7921157070408,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00989,0.0166]",652,87.0469438195132,12.5166261308251,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00155,0.00338]",652,83.3104823988948,15.8277452423165,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00584,0.00989]",652,84.9903663135132,14.8013407055283,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0115,0.0169]",653,91.1967386245194,11.4604613875821,seller_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.0169,0.0251]",650,90.0320322577719,11.449030347559,seller_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00463,0.00767]",651,79.2863993396081,15.1806602428925,seller_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"[0.0021,0.00463]",652,74.8957772845484,13.8867404055634,seller_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00767,0.0115]",652,90.7580791356163,11.3230587817544,seller_N_1_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00576,0.0092]",652,87.8161175838581,12.1218247648633,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.0018,0.00356]",652,90.3000532352303,13.3150513961536,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0169,0.0211]",652,73.4892766810262,14.9217991081947,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00356,0.00576]",651,87.2265393547825,13.9567029704116,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0092,0.0169]",651,87.3468859529293,11.1734970768346,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.014,0.0211]",939,80.0938535044331,15.6897305944622,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",364,87.544522884031,11.7991211735652,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00952,0.014]",652,89.7916785761965,12.1419183342082,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00244,0.00517]",653,84.9371576699637,15.0702775855617,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00517,0.00952]",650,87.094736130429,13.1482984216843,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.756,4.36]",652,88.5514499306647,11.2208496615448,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(-0.023,0]",759,89.4986358417044,14.7042218765191,seller_N_1_gaspaid_high,`log_price_change_n-1`
"[-4.23,-0.023]",652,77.7646592744816,15.3983571204765,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0.0993,0.756]",642,87.681686234763,11.7557843251184,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0,0.0993]",553,81.4373259983154,14.8862578303111,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(1.78,4.06]",729,40.3934421124457,9.86938821663842,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.432,0.833]",728,42.2384997252624,10.0658082748583,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.833,1.78]",725,41.6262229648075,9.90112222999079,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.278,0.432]",728,41.27023803713,10.3631446330613,buyer_N_gaslimit_cost_high,log_price_1_sale
"[0.14,0.278]",736,41.3646130469423,10.2089999256971,buyer_N_gaslimit_cost_high,log_price_1_sale
"(7.08,8.33]",728,39.6856235052493,10.9604512613465,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(5.8,7.08]",730,43.3266442275358,8.60208364386818,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(9.19,10.3]",729,41.5847129336701,11.2910518646366,buyer_N_gaslimit_cost_high,log_buyern_total_value
