treatment,covariate,method,n_obs,coef_log,se_log,z_or_t,p_value,ci_lo_log,ci_hi_log,coef_pct,ci_lo_pct,ci_hi_pct,r2_tau,r2_tau_oos
seller_N_total_value_high,`time_n_sale_str_2022-08`,grf_blp_single,4206,-0.230082024674787,0.250596448595952,-0.918137611142918,0.35854682630167,-0.721251063922854,0.26108701457328,-20.5531566184262,-51.3856321462822,29.8340635074949,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2022-09`,grf_blp_single,4206,-0.501000325271406,0.386930974775513,-1.2948054250815,0.195387360044227,-1.25938503583141,0.257384385288598,-39.4075764872673,-71.6171482790388,29.3542249820848,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2022-10`,grf_blp_single,4206,-0.258270003857311,0.81655103447904,-0.316293768486973,0.751779540589972,-1.85871003143623,1.34217002372161,-22.7613343426515,-84.4126427255779,282.733991881817,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2022-11`,grf_blp_single,4206,0.16690729939002,0.162341431305389,1.02812509442547,0.303890987731246,-0.151281905968543,0.485096504748582,18.1644721044609,-14.0394663375827,62.4331757008461,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2022-12`,grf_blp_single,4206,0.174296857906576,0.219268542935075,0.794901336842396,0.426670896564638,-0.255469486246172,0.604063202059323,19.0408895666125,-22.5447229287492,82.9537498881431,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-01`,grf_blp_single,4206,0.146486459846848,0.173880494826087,0.842454813539387,0.399533422442475,-0.194319310012283,0.487292229705978,15.7759254474707,-17.6605055961801,62.7902261274567,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-02`,grf_blp_single,4206,-0.193792199199333,0.219282666932313,-0.88375520924849,0.376828370100009,-0.623586226386666,0.236001827988,-17.6170921174951,-46.3981297816505,26.617662472044,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-03`,grf_blp_single,4206,0.175667312124427,0.230223818739077,0.763028400304308,0.445446458646959,-0.275571372604164,0.626905996853018,19.2041414949118,-24.0861751513256,87.1810224009162,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-04`,grf_blp_single,4206,-0.262732607094865,0.0887589062858359,-2.96007035337694,0.00307568796198086,-0.436700063415103,-0.0887651507746264,-23.1052519075044,-35.3834789064966,-8.49395504205135,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-05`,grf_blp_single,4206,-0.11235719175486,0.13629399142778,-0.824373771564216,0.409727213143042,-0.379493414953308,0.154779031443589,-10.6275030709949,-31.5792069059775,16.7399973915655,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-06`,grf_blp_single,4206,-0.125573479560718,0.296268398714864,-0.423850400871047,0.671674918385212,-0.706259541041851,0.455112581920415,-11.8009046261906,-50.6513383999065,57.6350841649488,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-07`,grf_blp_single,4206,-0.108448067163804,0.192296409329858,-0.563963037800549,0.572779287397413,-0.485349029450325,0.268452895122717,-10.2774510928571,-38.4517662191636,30.7939365256185,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-08`,grf_blp_single,4206,-0.0203690171593674,0.150730833178057,-0.135135039924483,0.892505106411889,-0.315801450188359,0.275063415869625,-2.01629700928702,-27.0795780844419,31.6614166452574,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-09`,grf_blp_single,4206,-0.291848750582527,0.22454156411259,-1.29975379719092,0.193685365533252,-0.731950216243204,0.148252715078149,-25.3118507178477,-51.9029920812787,15.9805959784407,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-10`,grf_blp_single,4206,0.112880537949431,0.191022905783221,0.590926713666115,0.55456952610831,-0.261524357385682,0.487285433284543,11.949818741091,-23.0122876998051,62.7891197402341,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-11`,grf_blp_single,4206,-0.228258139263988,0.213009194194515,-1.07158820128463,0.283905035136964,-0.645756159885237,0.189239881357261,-20.4081224572085,-47.5734036703644,20.8330773746179,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2023-12`,grf_blp_single,4206,-0.187244142870753,0.416186198574209,-0.449904738581489,0.652779130667728,-1.0029690920762,0.628480806334696,-17.0758741671733,-63.321120684393,87.4760290784712,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2024-01`,grf_blp_single,4206,-0.468857060548235,0.296950973502449,-1.57890393494321,0.114358093318399,-1.05088096861303,0.113166847516565,-37.4282983588326,-65.0370399307855,11.9818756341142,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n_sale_str_2024-02`,grf_blp_single,4206,0.132513032382093,0.262160138183669,0.505465984646586,0.613231583774038,-0.381320838457898,0.646346903222085,14.1693894983304,-31.7041264962187,90.8555938990925,0.740122212945672,0.767296703396088
