treatment,covariate,SMD_raw,SMD_kept,flag_gt_0_1,flag_gt_0_25
seller_N_total_value_high,`time_n-1_sale_str_2025-03`,0.0319560680275942,-0.00341965077199572,0,0
seller_N_total_value_high,`Background_recoded_Army Green`,-0.00155487884438995,-0.00954910164082362,0,0
seller_N_total_value_high,Background_recoded_Blue,-0.0147651307944835,-0.0233421716496408,0,0
seller_N_total_value_high,Background_recoded_Gray,-0.00627626125228069,0.00909364355428873,0,0
seller_N_total_value_high,`Background_recoded_New Punk Blue`,-0.0269611065400445,-0.0406389169641089,0,0
seller_N_total_value_high,Background_recoded_Orange,0.00994425132305262,0.00520904106059558,0,0
seller_N_total_value_high,Background_recoded_Purple,0.0250109265605941,0.0410412185949676,0,0
seller_N_total_value_high,Background_recoded_Yellow,0.00381164352073485,0.00791525840266237,0,0
seller_N_total_value_high,`Clothes_recoded_Bayc T Black`,-0.0146009600543217,0.0154022231131967,0,0
seller_N_total_value_high,`Clothes_recoded_Bayc T Red`,-0.0590786532598054,-0.0570960221072621,0,0
seller_N_total_value_high,`Clothes_recoded_Biker Vest`,0.0786258768961959,0.080839032790568,0,0
seller_N_total_value_high,`Clothes_recoded_Black Holes T`,-0.0089855512052872,-0.0269287949695782,0,0
seller_N_total_value_high,`Clothes_recoded_Black T`,-0.0637290531427741,-0.0627753689614494,0,0
seller_N_total_value_high,`Clothes_recoded_Bone Necklace`,-0.0125798936033162,-0.0334002292722053,0,0
seller_N_total_value_high,`Clothes_recoded_Bone Tee`,0.0182791161037784,0.00978248370260972,0,0
seller_N_total_value_high,`Clothes_recoded_Caveman Pelt`,0.0533072588766039,0.0232350530903389,0,0
seller_N_total_value_high,`Clothes_recoded_Cowboy Shirt`,0.0187346208830498,0.0406490511531966,0,0
seller_N_total_value_high,Clothes_recoded_Guayabera,0.00488530315304001,0.023195060941271,0,0
seller_N_total_value_high,Clothes_recoded_Hawaiian,0.00780310343692302,0.00522112107829092,0,0
seller_N_total_value_high,`Clothes_recoded_Hip Hop`,-0.0185408147431108,0.00439317561931686,0,0
seller_N_total_value_high,`Clothes_recoded_Lab Coat`,0.00882769302286231,0.00722315303608068,0,0
seller_N_total_value_high,`Clothes_recoded_Leather Jacket`,-0.0488339067128472,-0.0588154287838237,0,0
seller_N_total_value_high,`Clothes_recoded_Leather Punk Jacket`,-0.0303409916034006,-0.033637316152198,0,0
seller_N_total_value_high,`Clothes_recoded_Lumberjack Shirt`,0.00340341378509154,-0.0107320657815586,0,0
seller_N_total_value_high,`Clothes_recoded_Navy Striped Tee`,-0.055635335952865,-0.0704529603472656,0,0
seller_N_total_value_high,Clothes_recoded_No_Clothes,0.0336317512436437,0.0469341608148566,0,0
seller_N_total_value_high,Clothes_recoded_Other_Clothes,0.00519928048840118,0.025768078283633,0,0
seller_N_total_value_high,`Clothes_recoded_Prison Jumpsuit`,0.0299908894808451,0.032538462083263,0,0
seller_N_total_value_high,`Clothes_recoded_Prom Dress`,0.0145162109740308,0.0105369671875813,0,0
seller_N_total_value_high,`Clothes_recoded_Puffy Vest`,0.00168802906259026,-0.00332689760474189,0,0
seller_N_total_value_high,`Clothes_recoded_Rainbow Suspenders`,-0.0195916110719894,-0.0154154288840578,0,0
seller_N_total_value_high,`Clothes_recoded_Sailor Shirt`,0.0299588399245981,-0.0042454105509224,0,0
seller_N_total_value_high,Clothes_recoded_Service,0.00201894177981358,-0.013459303523345,0,0
seller_N_total_value_high,`Clothes_recoded_Sleeveless Logo T`,-0.0429660473605219,-0.0410471124306739,0,0
seller_N_total_value_high,`Clothes_recoded_Sleeveless T`,-0.0163252617005093,-0.0215596486140539,0,0
seller_N_total_value_high,`Clothes_recoded_Smoking Jacket`,-0.0034220347195609,0.00371143946560295,0,0
seller_N_total_value_high,`Clothes_recoded_Striped Tee`,0.0175681296338604,-0.00657746393720205,0,0
seller_N_total_value_high,`Clothes_recoded_Stunt Jacket`,0.00396195839663704,0.00223964169485487,0,0
seller_N_total_value_high,Clothes_recoded_Tanktop,-0.00329792113307708,-0.0183485917202318,0,0
seller_N_total_value_high,`Clothes_recoded_Tie Dye`,-0.0194167990466045,-0.0171417945427663,0,0
seller_N_total_value_high,Clothes_recoded_Toga,0.00175495537179566,-0.00787418079662999,0,0
seller_N_total_value_high,`Clothes_recoded_Tuxedo Tee`,-0.00481445179322203,-0.0114001119607042,0,0
seller_N_total_value_high,`Clothes_recoded_Tweed Suit`,0,0.0132323903374082,0,0
seller_N_total_value_high,`Clothes_recoded_Vietnam Jacket`,0.0238255528355817,0.0420235679694812,0,0
seller_N_total_value_high,`Clothes_recoded_Wool Turtleneck`,0,0.0243510702760205,0,0
seller_N_total_value_high,`Clothes_recoded_Work Vest`,-0.0146935614982923,0.00716014104923699,0,0
seller_N_total_value_high,`Earring_recoded_Diamond Stud`,-0.0324507492337765,-0.00773705405609448,0,0
seller_N_total_value_high,`Earring_recoded_Gold Hoop`,-0.0304852706585352,-0.0286498301638466,0,0
seller_N_total_value_high,`Earring_recoded_Gold Stud`,-0.0248883986200665,-0.0259273882717738,0,0
seller_N_total_value_high,Earring_recoded_No_Earring,0.00558762918001609,-0.0237057621583885,0,0
seller_N_total_value_high,`Earring_recoded_Silver Hoop`,0.00271838541870202,-0.0122426563564098,0,0
seller_N_total_value_high,`Earring_recoded_Silver Stud`,0.0459685952488975,0.0822732270668624,0,0
seller_N_total_value_high,Eyes_recoded_Angry,-0.00746599341339849,-0.0127565012818216,0,0
seller_N_total_value_high,Eyes_recoded_Blindfold,0.0232020030140765,-0.0233258571859853,0,0
seller_N_total_value_high,Eyes_recoded_Bloodshot,0.0358765837954832,0.0162331120522214,0,0
seller_N_total_value_high,Eyes_recoded_Bored,0.018877864942386,0.0343110630901319,0,0
seller_N_total_value_high,Eyes_recoded_Closed,0.0164627148602113,-0.0151619681539122,0,0
seller_N_total_value_high,Eyes_recoded_Coins,-0.0152580541086963,-0.0321526565207463,0,0
seller_N_total_value_high,Eyes_recoded_Crazy,0.0533279272008346,0.0159660280394732,0,0
seller_N_total_value_high,Eyes_recoded_Eyepatch,-0.00141548293113228,-0.0152294676035315,0,0
seller_N_total_value_high,Eyes_recoded_Heart,-0.0421213092962568,0.0035386940907213,0,0
seller_N_total_value_high,Eyes_recoded_Holographic,-0.0303409916034005,-0.00116986520282998,0,0
seller_N_total_value_high,Eyes_recoded_Hypnotized,0.00877485795623167,0.0420102201411846,0,0
seller_N_total_value_high,Eyes_recoded_Other_Eyes,0.00374555726485871,0.0349373463621559,0,0
seller_N_total_value_high,Eyes_recoded_Robot,-0.0353926062825542,-0.0211864282269301,0,0
seller_N_total_value_high,Eyes_recoded_Sad,0.00649359220535298,-0.00358024734704697,0,0
seller_N_total_value_high,Eyes_recoded_Scumbag,-0.0105604801779309,0.0177326553665541,0,0
seller_N_total_value_high,Eyes_recoded_Sleepy,-0.0116114555727062,-0.00452813555849222,0,0
seller_N_total_value_high,Eyes_recoded_Sunglasses,-0.0769918319548738,-0.0727951104105668,0,0
seller_N_total_value_high,`Eyes_recoded_Wide Eyed`,-0.00889694403116463,0.00435409356771358,0,0
seller_N_total_value_high,`Eyes_recoded_X Eyes`,0.0397490310925474,0.0331683649777898,0,0
seller_N_total_value_high,Eyes_recoded_Zombie,0,0.00294865333709186,0,0
seller_N_total_value_high,Fur_recoded_Blue,-0.00472354562539734,0.00718146437830343,0,0
seller_N_total_value_high,Fur_recoded_Brown,0.00221574467634711,-0.0272127499853531,0,0
seller_N_total_value_high,Fur_recoded_Cheetah,-0.0200910269327386,0.00140870854124216,0,0
seller_N_total_value_high,Fur_recoded_Cream,0.0163868825925656,-0.00716581957918928,0,0
seller_N_total_value_high,`Fur_recoded_Dark Brown`,0.00519845662758342,0.00449747012222398,0,0
seller_N_total_value_high,`Fur_recoded_Death Bot`,-0.037686100549715,-0.0283504325994159,0,0
seller_N_total_value_high,Fur_recoded_Dmt,0.0367391108169669,0.0141072935437799,0,0
seller_N_total_value_high,`Fur_recoded_Golden Brown`,-0.0130687836420483,-0.0235866098232343,0,0
seller_N_total_value_high,Fur_recoded_Gray,-0.0176486894723786,-0.0175280534021077,0,0
seller_N_total_value_high,Fur_recoded_Noise,0.0320804291308374,0.05654191770543,0,0
seller_N_total_value_high,Fur_recoded_Other_Fur,0.0526620335921739,0.0879734658942508,0,0
seller_N_total_value_high,Fur_recoded_Pink,0.00682200604996761,0.00421336113227623,0,0
seller_N_total_value_high,Fur_recoded_Red,0.0373130632600939,0.0552918445684955,0,0
seller_N_total_value_high,Fur_recoded_Robot,-0.0149554339097364,0.00811551409314896,0,0
seller_N_total_value_high,Fur_recoded_Tan,-0.0427332179927777,-0.0472325653173234,0,0
seller_N_total_value_high,Fur_recoded_White,-0.00260760661154025,-0.00202057740565525,0,0
seller_N_total_value_high,Fur_recoded_Zombie,-0.0167205166147951,-0.012764947846642,0,0
seller_N_total_value_high,`Hat_recoded_Baby's Bonnet`,-0.0475568498152521,-0.0507957353492367,0,0
seller_N_total_value_high,`Hat_recoded_Bayc Flipped Brim`,-0.0146935614982922,0.0177326553665541,0,0
seller_N_total_value_high,`Hat_recoded_Bayc Hat Black`,0.0301892741209894,0.0841315288353199,0,0
seller_N_total_value_high,`Hat_recoded_Bayc Hat Red`,-0.0100212682480294,0.0122150791885203,0,0
seller_N_total_value_high,Hat_recoded_Beanie,-0.0144111967581171,-0.0250072907781246,0,0
seller_N_total_value_high,Hat_recoded_Bowler,0.0141097702275891,0.0100569468388662,0,0
seller_N_total_value_high,`Hat_recoded_Bunny Ears`,0.00379623734993716,-0.0154528375864461,0,0
seller_N_total_value_high,`Hat_recoded_Commie Hat`,-0.00431028303129373,-0.0131104964116847,0,0
seller_N_total_value_high,`Hat_recoded_Cowboy Hat`,0.0359619900273521,0.0198157265585902,0,0
seller_N_total_value_high,`Hat_recoded_Faux Hawk`,0.0137644949377283,0.0345007565428311,0,0
seller_N_total_value_high,Hat_recoded_Fez,0.016924059475659,-0.0141121433353565,0,0
seller_N_total_value_high,`Hat_recoded_Fisherman's Hat`,-0.00139023272250152,-0.0155747897823075,0,0
seller_N_total_value_high,`Hat_recoded_Girl's Hair Pink`,0.0100212682480293,0.00652017133866143,0,0
seller_N_total_value_high,`Hat_recoded_Girl's Hair Short`,0.0264542568581349,0.0229661930280241,0,0
seller_N_total_value_high,Hat_recoded_Halo,-0.00144223592291599,0.00537640200679417,0,0
seller_N_total_value_high,Hat_recoded_Horns,0.0668028533329899,0.0587404677499835,0,0
seller_N_total_value_high,`Hat_recoded_Irish Boho`,-0.0283981797499692,-0.0500455341086449,0,0
seller_N_total_value_high,Hat_recoded_No_Hat,-0.0347113218977518,-0.0225612531722779,0,0
seller_N_total_value_high,Hat_recoded_Other_Hat,0.0266534919614878,0.0671141807337098,0,0
seller_N_total_value_high,`Hat_recoded_Party Hat 1`,0.0046350169222247,-0.000914708008710928,0,0
seller_N_total_value_high,`Hat_recoded_Party Hat 2`,-0.00243301420011171,-0.000467615668075435,0,0
seller_N_total_value_high,`Hat_recoded_Police Motorcycle Helmet`,-0.00437331905987804,-0.0216743446125375,0,0
seller_N_total_value_high,`Hat_recoded_Prussian Helmet`,-0.00908515350825675,-0.0182078210192364,0,0
seller_N_total_value_high,`Hat_recoded_S&m Hat`,-0.0113991918717386,-0.0258428655472287,0,0
seller_N_total_value_high,Hat_recoded_Safari,-0.0184852818199511,-0.0138837558779793,0,0
seller_N_total_value_high,`Hat_recoded_Sea Captain's Hat`,-0.0345255244760349,0.00352153857216413,0,0
seller_N_total_value_high,`Hat_recoded_Seaman's Hat`,0.024082855480816,0.00284612719897723,0,0
seller_N_total_value_high,`Hat_recoded_Short Mohawk`,0.0113033188513175,-0.00324112060317548,0,0
seller_N_total_value_high,`Hat_recoded_Spinner Hat`,-0.0321627431833786,-0.0280049987497965,0,0
