bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(0.0168,0.0269]",1537,13.3224667834442,5.07493473449266,buyer_N_total_value_high,log_buyern_1_avg_gasLimit_cost
"(0.00458,0.00781]",1488,8.99009244326951,4.22613027618377,buyer_N_total_value_high,log_buyern_1_avg_gasLimit_cost
"[0.00198,0.00458]",1594,6.40557688739324,3.41447181856337,buyer_N_total_value_high,log_buyern_1_avg_gasLimit_cost
"(0.00781,0.0116]",1541,12.8735128654428,5.49032695465428,buyer_N_total_value_high,log_buyern_1_avg_gasLimit_cost
"(0.00745,0.0114]",1540,12.9066872924506,5.5015935313167,buyer_N_total_value_high,log_sellern_avg_gasLimit_cost
"(0.0182,0.0244]",1541,11.2713359987582,5.13130747020504,buyer_N_total_value_high,log_sellern_avg_gasLimit_cost
"[0.00181,0.0041]",1547,7.4307842280658,4.35383847674758,buyer_N_total_value_high,log_sellern_avg_gasLimit_cost
"(0.0114,0.0182]",1541,14.0750340266311,5.50432306324789,buyer_N_total_value_high,log_sellern_avg_gasLimit_cost
"(0.0041,0.00745]",1535,9.96264005427001,5.12192432631956,buyer_N_total_value_high,log_sellern_avg_gasLimit_cost
"(0.0141,0.0211]",2211,11.9736544147858,5.82539012957751,buyer_N_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",871,13.7495916246189,5.68413703131381,buyer_N_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.00956,0.0141]",1540,12.3261883733644,5.08316230442767,buyer_N_total_value_high,log_sellern_1_avg_gasLimit_cost
"[0.00227,0.00503]",1541,8.94865869689501,5.76983787589034,buyer_N_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.00503,0.00956]",1541,9.41030042867617,4.34492310295718,buyer_N_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.655,4.38]",1541,9.87190772939117,3.93188985539219,buyer_N_total_value_high,`log_price_change_n-1`
"(-0.0156,0]",1937,15.9828314991399,6.09079534454505,buyer_N_total_value_high,`log_price_change_n-1`
"[-4.28,-0.0156]",1541,8.5434650058406,4.55377337592294,buyer_N_total_value_high,`log_price_change_n-1`
"(0.077,0.655]",1540,10.5292097179369,4.44048461124766,buyer_N_total_value_high,`log_price_change_n-1`
"(0,0.077]",1145,8.8832431084472,4.40970900451815,buyer_N_total_value_high,`log_price_change_n-1`
"(1.65,4.03]",1549,-27.5708756817484,8.39857015055554,buyer_N_1_total_value_high,log_price_1_sale
"(0.412,0.788]",1543,-31.8021724355976,9.05571163267655,buyer_N_1_total_value_high,log_price_1_sale
"(0.788,1.65]",1571,-29.3497110592228,8.60813389480896,buyer_N_1_total_value_high,log_price_1_sale
"[0.14,0.262]",1604,-32.4963395199958,9.67798550581407,buyer_N_1_total_value_high,log_price_1_sale
"(0.262,0.412]",1536,-32.6076484221184,9.5922785737202,buyer_N_1_total_value_high,log_price_1_sale
"(6.52,7.79]",1561,-31.6643934528014,9.25600355668349,buyer_N_1_total_value_high,log_buyern_total_value
"(5.46,6.52]",1560,-32.1180476170864,8.61891406162036,buyer_N_1_total_value_high,log_buyern_total_value
"[4.09,5.46]",1561,-29.8998743044048,8.57103979053674,buyer_N_1_total_value_high,log_buyern_total_value
"(7.79,8.84]",1560,-30.3975695631902,9.7864663339885,buyer_N_1_total_value_high,log_buyern_total_value
"(8.84,10.2]",1561,-29.7692033116023,9.92184830710896,buyer_N_1_total_value_high,log_buyern_total_value
"(0.122,0.597]",1561,-31.1719566787112,9.12591752993263,buyer_N_1_total_value_high,log_buyern_rolling_avg_value_last10
"(1.51,3.24]",1559,-31.0798182517562,9.23369640492213,buyer_N_1_total_value_high,log_buyern_rolling_avg_value_last10
"[0,0.00362]",1561,-29.8313703151076,9.89473959894443,buyer_N_1_total_value_high,log_buyern_rolling_avg_value_last10
"(0.597,1.51]",1561,-29.9577179564242,9.48252597059118,buyer_N_1_total_value_high,log_buyern_rolling_avg_value_last10
"(0.00362,0.122]",1561,-31.807997000528,8.53881103529992,buyer_N_1_total_value_high,log_buyern_rolling_avg_value_last10
"(5.88,7.04]",1560,-34.3776993293865,8.12538419542798,buyer_N_1_total_value_high,log_sellern_total_value
"(8.04,8.64]",1586,-24.2711023326392,8.89896978432993,buyer_N_1_total_value_high,log_sellern_total_value
"[4.39,5.88]",1561,-35.54394586629,8.44967385983249,buyer_N_1_total_value_high,log_sellern_total_value
"(7.04,8.04]",1562,-31.7220106257321,8.49081574416676,buyer_N_1_total_value_high,log_sellern_total_value
"(8.64,10.1]",1534,-27.9914288080577,7.46830445416418,buyer_N_1_total_value_high,log_sellern_total_value
"(0.0279,0.209]",1558,-33.559434447896,7.99586095388798,buyer_N_1_total_value_high,log_sellern_rolling_avg_value_last10
"(1.32,2.56]",1561,-29.5939869602528,9.11202796851856,buyer_N_1_total_value_high,log_sellern_rolling_avg_value_last10
"[0,0.0279]",1563,-34.1826283455011,7.79164115512801,buyer_N_1_total_value_high,log_sellern_rolling_avg_value_last10
"(0.209,0.829]",1561,-31.9545748584985,8.65221261449207,buyer_N_1_total_value_high,log_sellern_rolling_avg_value_last10
"(0.829,1.32]",1560,-24.5548456196991,9.4212727053897,buyer_N_1_total_value_high,log_sellern_rolling_avg_value_last10
"(0.405,1.16]",1548,-29.0728758711658,8.84543897833863,buyer_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10
"(1.16,2.5]",1561,-26.1033051726463,8.43221372430985,buyer_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00972]",1561,-31.1704610926713,9.80167006024152,buyer_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10
"(0.103,0.405]",1570,-33.0156111953573,8.50938072497016,buyer_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10
"(0.00972,0.103]",1563,-34.4544085567531,8.41888868316153,buyer_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10
"(8.49,10.1]",1561,-31.6577742675639,8.68089896805488,buyer_N_1_total_value_high,log_sellern_1_total_value
"(6.85,7.95]",1561,-33.0053601450421,8.79627805645669,buyer_N_1_total_value_high,log_sellern_1_total_value
"(5.84,6.85]",1562,-33.0281426951206,8.48192812199143,buyer_N_1_total_value_high,log_sellern_1_total_value
"(7.95,8.49]",1558,-25.9753046402039,9.94035355546496,buyer_N_1_total_value_high,log_sellern_1_total_value
"[4.39,5.84]",1561,-30.1712202449374,8.63087730960941,buyer_N_1_total_value_high,log_sellern_1_total_value
"(0.575,0.993]",1560,-24.961361609986,9.42665600844981,buyer_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10
"(0.0102,0.114]",1562,-33.9793669593979,8.04221689653623,buyer_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10
"(0.114,0.575]",1566,-32.5786676051993,8.74805698632637,buyer_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0102]",1561,-33.8559104534651,8.02298879541091,buyer_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10
"(0.993,2.32]",1554,-28.4511879986375,8.68894264963749,buyer_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.15]",1560,-31.9013121965145,8.72336587217901,buyer_N_1_total_value_high,log_buyern_avg_total_gaspaid
"[0.0425,0.382]",1561,-30.1129027942093,9.22656038592672,buyer_N_1_total_value_high,log_buyern_avg_total_gaspaid
"(1.15,1.97]",1561,-31.8977330067675,9.00299100292362,buyer_N_1_total_value_high,log_buyern_avg_total_gaspaid
"(3.18,4.8]",1560,-28.7977032149046,9.89163947023892,buyer_N_1_total_value_high,log_buyern_avg_total_gaspaid
"(1.97,3.18]",1561,-31.1382732943646,9.22082573411799,buyer_N_1_total_value_high,log_buyern_avg_total_gaspaid
"(3.54,4.74]",1550,-29.0380428596754,9.00838708310215,buyer_N_1_total_value_high,log_buyern_1_avg_total_gaspaid
"(1.8,2.65]",1560,-34.8450434489073,8.83074994147892,buyer_N_1_total_value_high,log_buyern_1_avg_total_gaspaid
"[0.221,1.01]",1561,-26.3968593725131,8.02297877684701,buyer_N_1_total_value_high,log_buyern_1_avg_total_gaspaid
"(1.01,1.8]",1562,-32.0105706190958,9.15089569099506,buyer_N_1_total_value_high,log_buyern_1_avg_total_gaspaid
"(2.65,3.54]",1570,-31.543100725687,9.16652466044366,buyer_N_1_total_value_high,log_buyern_1_avg_total_gaspaid
"(1.44,2.35]",1524,-34.0900189235071,8.21183680540692,buyer_N_1_total_value_high,log_sellern_avg_total_gaspaid
"(3.56,5.06]",1556,-23.4476397303514,7.52741061057697,buyer_N_1_total_value_high,log_sellern_avg_total_gaspaid
"[0.13,0.708]",1561,-32.5427051349683,9.5944385681339,buyer_N_1_total_value_high,log_sellern_avg_total_gaspaid
"(0.708,1.44]",1597,-32.3022412868035,9.59342959428679,buyer_N_1_total_value_high,log_sellern_avg_total_gaspaid
"(2.35,3.56]",1565,-31.4839315201785,7.28546757862709,buyer_N_1_total_value_high,log_sellern_avg_total_gaspaid
"(4.16,5.06]",1561,-26.6799654919768,10.2228611823618,buyer_N_1_total_value_high,log_sellern_1_avg_total_gaspaid
"(2.89,4.16]",1513,-34.4718067479968,8.69016683563243,buyer_N_1_total_value_high,log_sellern_1_avg_total_gaspaid
"(1.94,2.89]",1608,-34.0367335697642,8.1698925795945,buyer_N_1_total_value_high,log_sellern_1_avg_total_gaspaid
"(0.97,1.94]",1560,-31.153627758567,8.12618450790284,buyer_N_1_total_value_high,log_sellern_1_avg_total_gaspaid
"[0.159,0.97]",1561,-27.5220464531719,8.23781942063783,buyer_N_1_total_value_high,log_sellern_1_avg_total_gaspaid
"(0.0041,0.00708]",1532,-28.7772979140794,9.90001648186869,buyer_N_1_total_value_high,log_buyern_avg_gasLimit_cost
"(0.0173,0.0295]",1560,-32.977762617516,8.70638500891174,buyer_N_1_total_value_high,log_buyern_avg_gasLimit_cost
"(0.0108,0.0173]",1557,-33.0686009505669,8.2345589157635,buyer_N_1_total_value_high,log_buyern_avg_gasLimit_cost
"[0.00156,0.0041]",1592,-27.7050123453443,9.45112152666881,buyer_N_1_total_value_high,log_buyern_avg_gasLimit_cost
"(0.00708,0.0108]",1562,-31.3505696018734,8.79501993032565,buyer_N_1_total_value_high,log_buyern_avg_gasLimit_cost
"(0.0115,0.0167]",1562,-35.1327451875427,7.48402496533875,buyer_N_1_total_value_high,log_buyern_1_avg_gasLimit_cost
"(0.0167,0.0269]",1559,-33.2652245753632,7.55903269857555,buyer_N_1_total_value_high,log_buyern_1_avg_gasLimit_cost
"(0.00458,0.00769]",1510,-27.5657190444718,8.37904615128162,buyer_N_1_total_value_high,log_buyern_1_avg_gasLimit_cost
"[0.00198,0.00458]",1611,-21.605100446272,6.51315886465655,buyer_N_1_total_value_high,log_buyern_1_avg_gasLimit_cost
"(0.00769,0.0115]",1561,-36.4689464879001,7.26514274439678,buyer_N_1_total_value_high,log_buyern_1_avg_gasLimit_cost
"(0.00754,0.0116]",1561,-36.2504749498999,7.38379576873355,buyer_N_1_total_value_high,log_sellern_avg_gasLimit_cost
"(0.0189,0.0244]",1561,-24.5196875152219,8.37764089702413,buyer_N_1_total_value_high,log_sellern_avg_gasLimit_cost
"[0.00181,0.00413]",1562,-27.7143471868296,9.81862266225054,buyer_N_1_total_value_high,log_sellern_avg_gasLimit_cost
"(0.0116,0.0189]",1559,-32.8792734403072,6.82065041654252,buyer_N_1_total_value_high,log_sellern_avg_gasLimit_cost
"(0.00413,0.00754]",1560,-32.4904422643076,8.86352614495137,buyer_N_1_total_value_high,log_sellern_avg_gasLimit_cost
"(0.0144,0.0211]",2249,-29.0927251865864,10.3400554978405,buyer_N_1_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",871,-34.5729260582803,8.17141616482424,buyer_N_1_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.00967,0.0144]",1562,-33.8248242079074,8.19942820060946,buyer_N_1_total_value_high,log_sellern_1_avg_gasLimit_cost
"[0.00227,0.00513]",1561,-28.0627301006011,8.76908828065667,buyer_N_1_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.00513,0.00967]",1560,-30.7134977554209,8.23409870438461,buyer_N_1_total_value_high,log_sellern_1_avg_gasLimit_cost
"(0.638,4.38]",1561,-32.85600506559,7.66909785314487,buyer_N_1_total_value_high,`log_price_change_n-1`
"(-0.0155,0]",1975,-32.4536059335785,9.49421901047605,buyer_N_1_total_value_high,`log_price_change_n-1`
"[-4.28,-0.0155]",1561,-25.6921207528502,8.68547070222551,buyer_N_1_total_value_high,`log_price_change_n-1`
"(0.077,0.638]",1523,-33.2046872383482,8.73909965592645,buyer_N_1_total_value_high,`log_price_change_n-1`
"(0,0.077]",1183,-28.7706478057775,9.37953965047531,buyer_N_1_total_value_high,`log_price_change_n-1`
"(1.65,4.03]",1556,-10.9165877507575,3.52724989515892,buyer_N_gaspaid_high,log_price_1_sale
"(0.412,0.788]",1553,-12.7950262384324,3.83251670214056,buyer_N_gaspaid_high,log_price_1_sale
"(0.788,1.65]",1581,-12.116341657805,3.68289390360225,buyer_N_gaspaid_high,log_price_1_sale
"(0.262,0.412]",1543,-13.1905936945865,3.99390575460765,buyer_N_gaspaid_high,log_price_1_sale
"[0.14,0.262]",1612,-13.2149042106393,3.84977388269307,buyer_N_gaspaid_high,log_price_1_sale
"(6.53,7.81]",1574,-12.8098515126255,4.00435370194283,buyer_N_gaspaid_high,log_buyern_total_value
"(5.47,6.53]",1569,-13.3014343485674,3.82007365768223,buyer_N_gaspaid_high,log_buyern_total_value
"[4.09,5.47]",1569,-12.6408248200633,3.64193610781344,buyer_N_gaspaid_high,log_buyern_total_value
"(7.81,8.84]",1564,-11.9126916121331,3.94055907285657,buyer_N_gaspaid_high,log_buyern_total_value
"(8.84,10.2]",1569,-11.5811175971455,3.71571253174566,buyer_N_gaspaid_high,log_buyern_total_value
"(0.122,0.595]",1569,-12.7482255073157,3.96823163636575,buyer_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.5,3.24]",1569,-12.0625949081027,3.67181443979563,buyer_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.0035]",1569,-12.3188067058303,3.92582699467946,buyer_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.595,1.5]",1569,-11.8202018854136,3.93014369299602,buyer_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.0035,0.122]",1569,-13.2989499020384,3.70151065657383,buyer_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(5.89,7.05]",1568,-13.7412604807944,3.50356912750164,buyer_N_gaspaid_high,log_sellern_total_value
"(8.06,8.64]",1601,-10.4106881704954,3.51109714751233,buyer_N_gaspaid_high,log_sellern_total_value
"[4.39,5.89]",1570,-14.4052563126597,3.29465562974507,buyer_N_gaspaid_high,log_sellern_total_value
"(7.05,8.06]",1572,-12.5139599241352,3.75456510760352,buyer_N_gaspaid_high,log_sellern_total_value
"(8.64,10.1]",1534,-11.1905661677226,3.78864842718339,buyer_N_gaspaid_high,log_sellern_total_value
"(0.0287,0.215]",1571,-13.0357674302498,3.62021642250343,buyer_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(1.32,2.56]",1563,-12.3989377388086,4.02584192897113,buyer_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0287]",1569,-13.1550246597782,3.59079295985203,buyer_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.215,0.837]",1567,-12.9419212842579,3.89789371821041,buyer_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.837,1.32]",1575,-10.7234155209188,3.7005987144092,buyer_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(9.09,10.3]",1534,-10.8360722781729,3.49763174972169,buyer_N_gaspaid_high,log_buyern_1_total_value
"(8.13,9.09]",1602,-10.813889608055,3.72340350816618,buyer_N_gaspaid_high,log_buyern_1_total_value
"(7.16,8.13]",1571,-12.2333845721461,3.639430859878,buyer_N_gaspaid_high,log_buyern_1_total_value
"[4.6,6.07]",1569,-14.673915381513,3.32855280316067,buyer_N_gaspaid_high,log_buyern_1_total_value
"(6.07,7.16]",1569,-13.6902024757774,3.58986986776208,buyer_N_gaspaid_high,log_buyern_1_total_value
"(0.401,1.15]",1573,-12.11584546657,3.92848712866941,buyer_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(1.15,2.5]",1565,-11.3950520452272,3.89996114530608,buyer_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00896]",1575,-12.074579071125,3.73107381383623,buyer_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.099,0.401]",1569,-13.0987957372681,3.81906333784689,buyer_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.00896,0.099]",1563,-13.5683814390663,3.60242607126933,buyer_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(8.48,10.1]",1568,-12.9911436176698,3.45086370032031,buyer_N_gaspaid_high,log_sellern_1_total_value
"(6.86,7.97]",1568,-13.1551130841502,3.78597302076768,buyer_N_gaspaid_high,log_sellern_1_total_value
"(5.86,6.86]",1570,-13.3533631380764,3.97741975750521,buyer_N_gaspaid_high,log_sellern_1_total_value
"(7.97,8.48]",1570,-11.0168480947403,3.55735656742576,buyer_N_gaspaid_high,log_sellern_1_total_value
"[4.39,5.86]",1569,-11.73344293421,4.03327414278615,buyer_N_gaspaid_high,log_sellern_1_total_value
"(0.587,0.989]",1569,-10.3175869228529,3.1829190521778,buyer_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0106,0.117]",1569,-14.0797764484307,3.67214160647291,buyer_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.117,0.587]",1569,-13.05824914134,3.69016451636845,buyer_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0106]",1569,-14.1924452330559,3.3955396717622,buyer_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.989,2.32]",1569,-10.6007211630213,3.51597242291152,buyer_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(3.54,4.74]",1569,-11.6704342578339,3.57268238031634,buyer_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(1.8,2.65]",1578,-13.2186875729915,3.9835495717633,buyer_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"[0.221,1.01]",1569,-12.4490421784622,3.58420759382096,buyer_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(1.01,1.8]",1569,-12.5238765500017,4.10511103345278,buyer_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(2.65,3.54]",1560,-12.3819386423522,3.95188595971698,buyer_N_gaspaid_high,log_buyern_1_avg_total_gaspaid
"(1.44,2.37]",1550,-13.0076049548798,3.96118663274861,buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid
"(2.37,3.58]",1568,-12.7293238883954,3.81879355495799,buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid
"[0.13,0.715]",1569,-13.1423578318858,3.56593412209426,buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.715,1.44]",1589,-12.6576095469544,4.05835639543867,buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid
"(3.58,5.06]",1569,-10.7161667064019,3.4314857809729,buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid
"(4.2,5.06]",1563,-11.4024637505935,3.65215010364997,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(2.89,4.2]",1552,-14.2533399369061,3.45400955026436,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(1.96,2.89]",1592,-14.3626972975115,3.40559162660367,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.974,1.96]",1569,-12.915646353968,3.53775622335305,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"[0.159,0.974]",1569,-9.30212648596648,2.76251751490922,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.00408,0.00708]",1580,-11.9242127186192,3.93569943140618,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0172,0.0295]",1569,-12.9048152531303,3.92606017512861,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0108,0.0172]",1569,-13.3054452144529,3.67069778936553,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00156,0.00408]",1569,-11.6262208753487,3.76148914241377,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00708,0.0108]",1558,-12.4920659725758,3.83828806375946,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0114,0.0166]",1569,-13.8472846044835,3.61680532442747,buyer_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.0166,0.0269]",1569,-13.6446772246701,3.46267508947599,buyer_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00458,0.00766]",1502,-11.3088111280938,3.63339073306111,buyer_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"[0.00198,0.00458]",1636,-9.67711702186884,3.04484782967662,buyer_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00766,0.0114]",1569,-13.8405661157649,3.63321613884928,buyer_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost
"(0.00757,0.0117]",1569,-13.8290248696732,3.65921485908359,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0193,0.0244]",1569,-11.3595945740235,3.67636982568077,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.00181,0.00414]",1576,-10.8006136127918,3.60965752569937,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0117,0.0193]",1569,-13.6539144071996,3.56859739738343,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00414,0.00757]",1562,-12.6137205134029,3.89851829711889,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0145,0.0211]",2267,-12.2494061497031,3.81681802457501,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",871,-14.6373505375827,3.38106652795546,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00971,0.0145]",1568,-13.9564495349556,3.56831947327217,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00227,0.00517]",1572,-10.5209903140658,3.69338259994912,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00517,0.00971]",1567,-11.9509179346638,3.525062758604,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.623,4.38]",1569,-13.1006231324355,3.28518994499127,buyer_N_gaspaid_high,`log_price_change_n-1`
"(-0.0161,0]",1996,-13.4723524060533,3.77805037273724,buyer_N_gaspaid_high,`log_price_change_n-1`
"[-4.28,-0.0161]",1569,-9.82250703305002,3.38908710650695,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0.077,0.623]",1516,-13.6105420807512,3.73475244615219,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0,0.077]",1195,-11.8640549633501,3.80433134097373,buyer_N_gaspaid_high,`log_price_change_n-1`
"(1.65,4.03]",1517,37.5940800736399,14.2788735396867,buyer_N_1_gaspaid_high,log_price_1_sale
"(0.412,0.789]",1514,42.5176158417522,15.3555939456045,buyer_N_1_gaspaid_high,log_price_1_sale
"(0.789,1.65]",1534,40.069613113759,14.2572857073628,buyer_N_1_gaspaid_high,log_price_1_sale
"[0.14,0.262]",1564,44.2721232921157,16.0158032743359,buyer_N_1_gaspaid_high,log_price_1_sale
"(0.262,0.412]",1499,43.7533993068787,16.0195278891467,buyer_N_1_gaspaid_high,log_price_1_sale
"(6.47,7.73]",1526,42.7627812005645,15.33137506139,buyer_N_1_gaspaid_high,log_buyern_total_value
"(5.44,6.47]",1525,43.2845281939611,14.5374162098615,buyer_N_1_gaspaid_high,log_buyern_total_value
"[4.09,5.44]",1526,40.7279587845223,15.0571585388242,buyer_N_1_gaspaid_high,log_buyern_total_value
"(7.73,8.77]",1525,40.7441237051701,15.9562303951691,buyer_N_1_gaspaid_high,log_buyern_total_value
"(8.77,10.2]",1526,40.7248095669025,15.9098020785609,buyer_N_1_gaspaid_high,log_buyern_total_value
"(0.125,0.608]",1538,43.0027081797491,15.2218343579448,buyer_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.52,3.24]",1526,42.0418304657547,15.756606425376,buyer_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.00415]",1526,39.9839200309302,15.708861241238,buyer_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.608,1.52]",1512,39.424812325222,16.0085694704482,buyer_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.00415,0.125]",1526,43.7594011064089,13.7962042899124,buyer_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(5.84,6.98]",1525,50.5495098944119,10.9464409987855,buyer_N_1_gaspaid_high,log_sellern_total_value
"(7.97,8.63]",1525,30.078006893612,12.7885289198768,buyer_N_1_gaspaid_high,log_sellern_total_value
"[4.39,5.84]",1526,52.6330144134994,11.2900323899569,buyer_N_1_gaspaid_high,log_sellern_total_value
"(6.98,7.97]",1526,44.8934602656371,11.7382633546868,buyer_N_1_gaspaid_high,log_sellern_total_value
"(8.63,10.1]",1526,30.0879811929306,12.6653857608733,buyer_N_1_gaspaid_high,log_sellern_total_value
"(0.0289,0.208]",1536,46.101809194934,13.02622516407,buyer_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(1.34,2.56]",1525,39.4140524733672,16.4178637731903,buyer_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0289]",1526,46.3276381798507,13.1880685683987,buyer_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.792,1.34]",1526,33.1199567069849,15.7475026093394,buyer_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.208,0.792]",1515,43.2612435774891,14.2869263894964,buyer_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(9.02,10.3]",1471,28.1553160493852,10.5489855289855,buyer_N_1_gaspaid_high,log_buyern_1_total_value
"(8.05,9.02]",1578,29.4374769039425,11.6563563079207,buyer_N_1_gaspaid_high,log_buyern_1_total_value
"(7.11,8.05]",1526,45.5898101714349,11.9113277460007,buyer_N_1_gaspaid_high,log_buyern_1_total_value
"(6.03,7.11]",1527,51.9222742354481,10.2705370514768,buyer_N_1_gaspaid_high,log_buyern_1_total_value
"[4.6,6.03]",1526,53.0618946397804,10.5006350345819,buyer_N_1_gaspaid_high,log_buyern_1_total_value
"(0.438,1.2]",1525,38.2946438268326,14.3264436207505,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(1.2,2.5]",1526,34.8552812293622,15.4026873288157,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"[0,0.0127]",1527,42.4465071349954,16.4381211391303,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.0127,0.11]",1525,48.3976909168926,13.2261962289299,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(0.11,0.438]",1525,44.2530076899575,13.7522687531398,buyer_N_1_gaspaid_high,log_buyern_1_rolling_avg_value_last10
"(8.5,10.1]",1525,41.7448563997815,13.7064392140386,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"(6.81,7.91]",1526,44.9855024964327,14.4776814117517,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"(5.81,6.81]",1523,45.6617751874321,14.228795222213,buyer_N_1_gaspaid_high,log_sellern_1_total_value
"(7.91,8.5]",1526,33.2941693365015,15.3874229896296,buyer_N_1_gaspaid_high,log_sellern_1_total_value
