K,combo,combo_short,stub,rank_k,gates_dec,mean_pct,lo_pct,hi_pct,overall_mean,delta_pct,n,ATE_pct,CI_lower_pct,CI_upper_pct,kept_pct,n_kept,q_value_bh
3,Background_Aquamarine+Earring_No+Fur_Black,BG:Aquamarine+Ear:No+Fur:Black,Background_Aquamarine_Earring_No_Fur_Black,1,4,-19.1990361705108,-19.1998193280068,-19.1982013974471,-19.1382143946702,-0.0608217758406227,926,-19.2139681956665,-26.0340957360604,-11.7649814514256,100,9254,4.03113866220828e-05
3,Background_Aquamarine+Earring_No+Fur_Black,BG:Aquamarine+Ear:No+Fur:Black,Background_Aquamarine_Earring_No_Fur_Black,1,5,-19.1570860313704,-19.1579514982452,-19.156340788187,-19.1382143946702,-0.0188716367002222,925,-19.2139681956665,-26.0340957360604,-11.7649814514256,100,9254,4.03113866220828e-05
3,Background_Aquamarine+Earring_No+Fur_Black,BG:Aquamarine+Ear:No+Fur:Black,Background_Aquamarine_Earring_No_Fur_Black,1,6,-19.1151074845617,-19.1158906278837,-19.1143500548036,-19.1382143946702,0.0231069101084778,925,-19.2139681956665,-26.0340957360604,-11.7649814514256,100,9254,4.03113866220828e-05
3,Background_Aquamarine+Earring_No+Fur_Black,BG:Aquamarine+Ear:No+Fur:Black,Background_Aquamarine_Earring_No_Fur_Black,1,7,-19.0716364000857,-19.0725361130884,-19.070829656575,-19.1382143946702,0.0665779945844776,926,-19.2139681956665,-26.0340957360604,-11.7649814514256,100,9254,4.03113866220828e-05
3,Background_Aquamarine+Earring_No+Fur_Black,BG:Aquamarine+Ear:No+Fur:Black,Background_Aquamarine_Earring_No_Fur_Black,1,8,-19.0263336085148,-19.0270914915697,-19.0254871163816,-19.1382143946702,0.111880786155378,925,-19.2139681956665,-26.0340957360604,-11.7649814514256,100,9254,4.03113866220828e-05
3,Background_Aquamarine+Earring_No+Fur_Black,BG:Aquamarine+Ear:No+Fur:Black,Background_Aquamarine_Earring_No_Fur_Black,1,9,-18.9693176891213,-18.9705022325385,-18.9678986437027,-19.1382143946702,0.168896705548878,925,-19.2139681956665,-26.0340957360604,-11.7649814514256,100,9254,4.03113866220828e-05
3,Background_Aquamarine+Earring_No+Fur_Black,BG:Aquamarine+Ear:No+Fur:Black,Background_Aquamarine_Earring_No_Fur_Black,1,10,-18.8522679539856,-18.8574397531515,-18.8465228988337,-19.1382143946702,0.28594644068458,926,-19.2139681956665,-26.0340957360604,-11.7649814514256,100,9254,4.03113866220828e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,1,39.2901503344075,39.2735732030705,39.3058432789421,40.1192082848705,-0.829057950463024,926,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,2,39.6269189719666,39.6231618153505,39.6303576583383,40.1192082848705,-0.492289312903921,925,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,3,39.8019924466186,39.7990268517819,39.8049791146655,40.1192082848705,-0.317215838251926,925,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,4,39.9397820238434,39.9373537473565,39.9424309596814,40.1192082848705,-0.179426261027125,926,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,5,40.0603846781569,40.0584843593114,40.0625531548458,40.1192082848705,-0.0588236067136236,925,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,6,40.1760595195577,40.1737110517457,40.1781968160454,40.1192082848705,0.0568512346871728,925,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,7,40.3005357592197,40.2982094392676,40.3029163171264,40.1192082848705,0.181327474349175,926,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,8,40.4353770161742,40.4324785144101,40.4382121831174,40.1192082848705,0.316168731303677,925,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,9,40.6090967650372,40.6048383221314,40.6131001596818,40.1192082848705,0.489888480166677,925,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Clothes_No+Earring_No+Mouth_Other,Cl:No+Ear:No+Mouth:Other,Clothes_No_Earring_No_Mouth_Other,2,10,40.9517853337235,40.937888305968,40.9652926492284,40.1192082848705,0.832577048852976,926,39.824058690152,21.142588206859,61.3864098330377,100,9254,8.19824718917654e-05
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,1,-11.8059474701364,-11.8131019005275,-11.799927740586,-11.5028432819929,-0.303104188143459,926,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,2,-11.6772725332737,-11.6785995087275,-11.6760907280193,-11.5028432819929,-0.174429251280758,925,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,3,-11.6145709613374,-11.6156187504621,-11.6135842261243,-11.5028432819929,-0.111727679344458,925,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,4,-11.5651661309268,-11.566072259474,-11.5643061201463,-11.5028432819929,-0.0623228489338583,926,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,5,-11.5229665226125,-11.5237703998359,-11.5221878704193,-11.5028432819929,-0.0201232406195579,925,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,6,-11.4813379609695,-11.4821250214612,-11.4804702929124,-11.5028432819929,0.0215053210234419,925,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,7,-11.4377874111688,-11.4386525169345,-11.4369550230544,-11.5028432819929,0.0650558708241409,926,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,8,-11.3887990450048,-11.3896924848144,-11.3877947707262,-11.5028432819929,0.114044236988141,925,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,9,-11.327284894277,-11.3287966204101,-11.3258259935041,-11.5028432819929,0.175558387715942,925,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Bored+Fur_Golden.Brown,Ear:No+Eyes:Bored+Fur:Golden·Brown,Earring_No_Eyes_Bored_Fur_Golden_Brown,3,10,-11.2072998902225,-11.2113281764048,-11.2027235409035,-11.5028432819929,0.295543391770442,926,-11.4393486961186,-18.4140120204426,-3.86843190116364,100,9254,0.0232522202346198
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,1,-12.660602630736,-12.668817551485,-12.6526832932127,-12.2735561032801,-0.387046527455929,926,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,2,-12.5017060750817,-12.5035774457365,-12.4999396976428,-12.2735561032801,-0.22814997180163,925,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,3,-12.4217398735263,-12.4229848791579,-12.4205150255155,-12.2735561032801,-0.148183770246231,925,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,4,-12.3595525904766,-12.360665965548,-12.358503166767,-12.2735561032801,-0.08599648719653,926,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,5,-12.3004579677167,-12.3015113764809,-12.2994337735074,-12.2735561032801,-0.0269018644366295,925,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,6,-12.2461281520311,-12.2471047727425,-12.2451880200955,-12.2735561032801,0.0274279512489706,925,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,7,-12.1895350337118,-12.1906757153971,-12.1884324433065,-12.2735561032801,0.0840210695682693,926,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,8,-12.1241799631456,-12.1255333057955,-12.1231065797926,-12.2735561032801,0.14937614013447,925,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,9,-12.0396203139701,-12.0415214297037,-12.0380682931062,-12.2735561032801,0.233935789309969,925,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Eyes_Sad+Mouth_Bored,Ear:No+Eyes:Sad+Mouth:Bored,Earring_No_Eyes_Sad_Mouth_Bored,5,10,-11.8920384324048,-11.8978356287862,-11.8860698265966,-12.2735561032801,0.381517670875271,926,-11.9567652992382,-21.1651724159316,-1.67275791518404,100,9254,0.104068909742065
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,1,-13.2856147912998,-13.2938997498986,-13.278317359322,-12.9420284102221,-0.34358638107771,926,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,2,-13.140688480345,-13.1423516481554,-13.1391036802995,-12.9420284102221,-0.19866007012291,925,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,3,-13.0701471848903,-13.0711786290629,-13.0691355058049,-12.9420284102221,-0.128118774668211,925,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,4,-13.0140596135219,-13.0149890829718,-13.013108309843,-12.9420284102221,-0.0720312032998098,926,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,5,-12.9650601879922,-12.9658834326431,-12.9641833773616,-12.9420284102221,-0.023031777770111,925,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,6,-12.9188547658753,-12.9197753061337,-12.9180376733403,-12.9420284102221,0.0231736443467891,925,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,7,-12.8689556446273,-12.8699237256518,-12.8680138401202,-12.9420284102221,0.0730727655947892,926,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,8,-12.8113879195701,-12.8125266806622,-12.8102629062107,-12.9420284102221,0.13064049065199,925,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,9,-12.7417688573027,-12.7433429884637,-12.7400599730199,-12.9420284102221,0.200259552919389,925,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
3,Earring_No+Fur_Cream+Hat_No,Ear:No+Fur:Cream+Hat:No,Earring_No_Fur_Cream_Hat_No,4,10,-12.6037466567963,-12.6088110504737,-12.5977649938756,-12.9420284102221,0.33828175342579,926,-12.8252849640372,-20.6654949498323,-4.21026844755933,100,9254,0.0260499422575408
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,1,-7.65683918320977,-7.68195484983374,-7.63679774217244,-6.65343553506179,-1.00340364814798,926,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,2,-7.24327178397959,-7.24778984928623,-7.23879635910296,-6.65343553506179,-0.589836248917799,925,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,3,-7.03786111490045,-7.04096985811762,-7.0342903806914,-6.65343553506179,-0.38442557983866,925,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,4,-6.86885346615962,-6.87154667385768,-6.86618350792245,-6.65343553506179,-0.215417931097829,926,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,5,-6.72806060505756,-6.73077465619477,-6.72570456343272,-6.65343553506179,-0.0746250699957693,925,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,6,-6.58720677022763,-6.59018318877318,-6.58428984451182,-6.65343553506179,0.0662287648341602,925,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,7,-6.43984669600809,-6.44279518512359,-6.43705655381274,-6.65343553506179,0.213588839053701,926,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,8,-6.27259265209841,-6.27655784100923,-6.26893506500483,-6.65343553506179,0.38084288296338,925,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,9,-6.05817241718217,-6.0625556168616,-6.05402633395979,-6.65343553506179,0.595263117879621,925,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Background_Gray+Earring_No+Hat_No+Mouth_Bored,BG:Gray+Ear:No+Hat:No+Mouth:Bored,Background_Gray_Earring_No_Hat_No_Mouth_Bored,5,10,-5.64165066179461,-5.66180487495027,-5.61959117856887,-6.65343553506179,1.01178487326718,926,-7.07496734718854,-28.4759175395623,20.7294298155088,100,9254,0.817937465748241
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,1,-6.66648504480586,-6.67587560577237,-6.65768467149689,-6.1940156456265,-0.472469399179364,926,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,2,-6.47110321639139,-6.47323580450903,-6.46925628786154,-6.1940156456265,-0.277087570764894,925,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,3,-6.37453564673076,-6.37616126943236,-6.37281570955145,-6.1940156456265,-0.180520001104264,925,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,4,-6.29859679932851,-6.3000898388278,-6.29722237061461,-6.1940156456265,-0.104581153702013,926,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,5,-6.22667994462974,-6.2279046699372,-6.22560410312171,-6.1940156456265,-0.0326642990032431,925,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,6,-6.16252638512763,-6.1637894336698,-6.16124649663851,-6.1940156456265,0.0314892604988666,925,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,7,-6.09012006677464,-6.09162435353479,-6.08864630608044,-6.1940156456265,0.103895578851857,926,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,8,-6.013825356116,-6.0151507370122,-6.01231651394043,-6.1940156456265,0.180190289510496,925,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,9,-5.91660900483565,-5.91867710578507,-5.91458097678798,-6.1940156456265,0.277406640790846,925,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,Cl:No+Ear:No+Eyes:Bored+Mouth:Bored,Clothes_No_Earring_No_Eyes_Bored_Mouth_Bored,4,10,-5.71967499152479,-5.72812904150551,-5.70992835223369,-6.1940156456265,0.474340654101707,926,-5.89610669278015,-17.377950953743,7.18134974622489,100,9254,0.691927289898453
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,1,50.4773768431172,50.441174261346,50.505790080413,52.0325496316221,-1.55517278850487,926,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,2,51.1098656998845,51.103587734221,51.117819119274,52.0325496316221,-0.922683931737566,925,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,3,51.4279216342101,51.4233566768641,51.4329904494087,52.0325496316221,-0.604627997411967,925,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,4,51.6900719542242,51.6855959669808,51.6945738516237,52.0325496316221,-0.342477677397866,926,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,5,51.9247299553113,51.9201075171319,51.9288087805666,52.0325496316221,-0.107819676310768,925,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,6,52.14871589227,52.144798101249,52.1525817568821,52.0325496316221,0.11616626064793,925,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,7,52.3761879519574,52.3717943944284,52.3805329919426,52.0325496316221,0.34363832033533,926,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,8,52.6347183397189,52.6290321748837,52.6402876318965,52.0325496316221,0.602168708096833,925,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,9,52.9523976394467,52.9458736423042,52.9587325688412,52.0325496316221,0.919848007824633,925,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Clothes_No+Earring_No+Hat_No+Mouth_Bored,Cl:No+Ear:No+Hat:No+Mouth:Bored,Clothes_No_Earring_No_Hat_No_Mouth_Bored,2,10,53.5835104060804,53.5544263421029,53.6154206690537,52.0325496316221,1.55096077445833,926,53.4269824635902,18.5452182739209,98.5726568362262,100,9254,0.00894130993655035
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,1,-9.21972599097057,-9.23022016500963,-9.21041638615392,-8.66129219068231,-0.55843380028826,926,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,2,-8.98470917394707,-8.98715485721138,-8.98208606577991,-8.66129219068231,-0.32341698326476,925,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,3,-8.87237733280607,-8.87396412459447,-8.87044801206811,-8.66129219068231,-0.211085142123761,925,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,4,-8.78342508594544,-8.78493378558179,-8.78176139559431,-8.66129219068231,-0.12213289526313,926,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,5,-8.70098452311525,-8.70242012398125,-8.69971730578344,-8.66129219068231,-0.0396923324329403,925,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
